#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2014 12 07 22 20 351 10.1 999 99.0 9999
2014 12 07 22 30 350 11.5 999 99.0 9999
2014 12 07 22 40 351 11.4 999 99.0 9999
2014 12 07 22 50 351 11.9 350 14.7 2205
2014 12 07 23 00 354 11.7 999 99.0 9999
2014 12 07 23 10 357 12.1 999 99.0 9999
2014 12 07 23 20 358 11.3 999 99.0 9999
2014 12 07 23 30 356 10.9 999 99.0 9999
2014 12 07 23 40 360 10.9 999 99.0 9999
2014 12 07 23 50   2 11.4 357 14.2 2309
2014 12 08 00 00   5 11.6 999 99.0 9999
2014 12 08 00 10   1 11.3 999 99.0 9999
2014 12 08 00 20   9 11.4 999 99.0 9999
2014 12 08 00 30   5 11.2 999 99.0 9999
2014 12 08 00 40   8 11.7 999 99.0 9999
2014 12 08 00 50   9 10.9 359 14.6 0018
2014 12 08 01 00  10 11.2 999 99.0 9999
2014 12 08 01 10  11 11.8 999 99.0 9999
2014 12 08 01 20  13 11.0 999 99.0 9999
2014 12 08 01 30  15 11.3 999 99.0 9999
2014 12 08 01 40  13 11.0 999 99.0 9999
2014 12 08 01 50  12 11.3  11 14.2 0116
2014 12 08 02 00  14 11.3 999 99.0 9999
2014 12 08 02 10   8 11.1 999 99.0 9999
2014 12 08 02 20  10 11.3 999 99.0 9999
2014 12 08 02 30  12 11.0 999 99.0 9999
2014 12 08 02 40  10 10.9 999 99.0 9999
2014 12 08 02 50   8 10.9  12 14.2 0229
2014 12 08 03 00  12 11.3 999 99.0 9999
2014 12 08 03 10  13 11.0 999 99.0 9999
2014 12 08 03 20  12 11.1 999 99.0 9999
2014 12 08 03 30  13 10.7 999 99.0 9999
2014 12 08 03 40  15 10.6 999 99.0 9999
2014 12 08 03 50  24 11.3  28 13.9 0348
2014 12 08 04 00  20 11.2 999 99.0 9999
2014 12 08 04 10  17 11.5 999 99.0 9999
2014 12 08 04 20  11 11.4 999 99.0 9999
2014 12 08 04 30  13 11.6 999 99.0 9999
2014 12 08 04 40  18 11.6 999 99.0 9999
2014 12 08 04 50  19 10.8  14 14.0 0425
2014 12 08 05 00  20 10.4 999 99.0 9999
2014 12 08 05 10  22 10.0 999 99.0 9999
2014 12 08 05 20  25 10.9 999 99.0 9999
2014 12 08 05 30  28 10.9 999 99.0 9999
2014 12 08 05 40  32 11.6 999 99.0 9999
2014 12 08 05 50  34 11.3  41 15.4 0538
2014 12 08 06 00  32 11.3 999 99.0 9999
2014 12 08 06 10  33 11.3 999 99.0 9999
2014 12 08 06 20  32 11.3 999 99.0 9999
2014 12 08 06 30  31 11.4 999 99.0 9999
2014 12 08 06 40  31 11.6 999 99.0 9999
2014 12 08 06 50  32 11.9  38 14.6 0635
2014 12 08 07 00  30 11.8 999 99.0 9999
2014 12 08 07 10  35 11.1 999 99.0 9999
2014 12 08 07 20  35 11.4 999 99.0 9999
2014 12 08 07 30  35 11.6 999 99.0 9999
2014 12 08 07 40  34 11.2 999 99.0 9999
2014 12 08 07 50  32 11.1  27 15.4 0741
2014 12 08 08 00  40 11.5 999 99.0 9999
2014 12 08 08 10  38 11.4 999 99.0 9999
2014 12 08 08 20  37 10.7 999 99.0 9999
2014 12 08 08 30  37 11.2 999 99.0 9999
2014 12 08 08 40  43 11.1 999 99.0 9999
2014 12 08 08 50  38 10.9  42 15.0 0825
2014 12 08 09 00  49 11.0 999 99.0 9999
2014 12 08 09 10  50 11.1 999 99.0 9999
2014 12 08 09 20  45 10.9 999 99.0 9999
2014 12 08 09 30  44 10.7 999 99.0 9999
2014 12 08 09 40  44 10.7 999 99.0 9999
2014 12 08 09 50  49 10.9  31 14.1 0852
2014 12 08 10 00  53 11.0 999 99.0 9999
2014 12 08 10 10  53 10.7 999 99.0 9999
2014 12 08 10 20  51 10.7 999 99.0 9999
2014 12 08 10 30  41 11.1 999 99.0 9999
2014 12 08 10 40  42 10.5 999 99.0 9999
2014 12 08 10 50  41 10.9  25 13.9 1042
2014 12 08 11 00  43 10.6 999 99.0 9999
2014 12 08 11 10  44 10.4 999 99.0 9999
2014 12 08 11 20  42 10.4 999 99.0 9999
2014 12 08 11 30  45 10.3 999 99.0 9999
2014 12 08 11 40  45 10.4 999 99.0 9999
2014 12 08 11 50  49 10.6  45 13.8 1148
2014 12 08 12 00  46 10.4 999 99.0 9999
2014 12 08 12 10  43 10.7 999 99.0 9999
2014 12 08 12 20  43 10.9 999 99.0 9999
2014 12 08 12 30  45 10.9 999 99.0 9999
2014 12 08 12 40  41 11.4 999 99.0 9999
2014 12 08 12 50  43 11.5  41 15.5 1235
2014 12 08 13 00  42 11.5 999 99.0 9999
2014 12 08 13 10  44 11.8 999 99.0 9999
2014 12 08 13 20  35 11.0 999 99.0 9999
2014 12 08 13 30  40 11.1 999 99.0 9999
2014 12 08 13 40  40 11.7 999 99.0 9999
2014 12 08 13 50  40 11.2  33 15.0 1339
2014 12 08 14 00  41 11.1 999 99.0 9999
2014 12 08 14 10  40 10.9 999 99.0 9999
2014 12 08 14 20  39 11.0 999 99.0 9999
2014 12 08 14 30  31 10.9 999 99.0 9999
2014 12 08 14 40  36 10.4 999 99.0 9999
2014 12 08 14 50  36 10.6  46 14.0 1411
2014 12 08 15 00  37 11.0 999 99.0 9999
2014 12 08 15 10  37 11.0 999 99.0 9999
2014 12 08 15 20  31 10.8 999 99.0 9999
2014 12 08 15 30  32 11.0 999 99.0 9999
2014 12 08 15 40  32 11.0 999 99.0 9999
2014 12 08 15 50  33 11.3  27 14.1 1544
2014 12 08 16 00  30 11.2 999 99.0 9999
2014 12 08 16 10  31 11.0 999 99.0 9999
2014 12 08 16 20  28 10.8 999 99.0 9999
2014 12 08 16 30  26 10.6 999 99.0 9999
2014 12 08 16 40  27 10.7 999 99.0 9999
2014 12 08 16 50  29 10.4  30 14.0 1602
2014 12 08 17 00  26 10.3 999 99.0 9999
2014 12 08 17 10  26 11.0 999 99.0 9999
2014 12 08 17 20  29 11.0 999 99.0 9999
2014 12 08 17 30  32 11.1 999 99.0 9999
2014 12 08 17 40  33 11.3 999 99.0 9999
2014 12 08 17 50  30 10.8  19 13.9 1704
2014 12 08 18 00  29 10.5 999 99.0 9999
2014 12 08 18 10  29 10.6 999 99.0 9999
2014 12 08 18 20  27 10.8 999 99.0 9999
2014 12 08 18 30  29 10.5 999 99.0 9999
2014 12 08 18 40  24  9.6 999 99.0 9999
2014 12 08 18 50  15  9.9  26 13.3 1816
2014 12 08 19 00  16 10.0 999 99.0 9999
2014 12 08 19 10  12 10.0 999 99.0 9999
2014 12 08 19 20  19 10.4 999 99.0 9999
2014 12 08 19 30  21 10.6 999 99.0 9999
2014 12 08 19 40  14 10.7 999 99.0 9999
2014 12 08 19 50  16 10.8  32 12.7 1910
2014 12 08 20 00  18 10.6 999 99.0 9999
2014 12 08 20 10  17 10.5 999 99.0 9999
2014 12 08 20 20  17 10.8 999 99.0 9999
2014 12 08 20 30  13 10.9 999 99.0 9999
2014 12 08 20 40  17 11.5 999 99.0 9999
2014 12 08 20 50  15 11.5  14 14.4 2047
2014 12 08 21 00  21 11.7 999 99.0 9999
2014 12 08 21 10  24 12.1 999 99.0 9999
2014 12 08 21 20  27 11.9 999 99.0 9999
2014 12 08 21 30  30 12.1 999 99.0 9999
2014 12 08 21 40  28 12.1 999 99.0 9999
2014 12 08 21 50  30 12.1  23 14.6 2138
2014 12 08 22 00  32 11.7 999 99.0 9999
2014 12 08 22 10  31 12.8 999 99.0 9999
2014 12 08 22 20  34 12.4 999 99.0 9999
2014 12 08 22 30  32 12.4 999 99.0 9999
2014 12 08 22 40  37 12.3 999 99.0 9999
2014 12 08 22 50  41 12.2  31 14.6 2209
2014 12 08 23 00  41 12.3 999 99.0 9999
2014 12 08 23 10  42 11.9 999 99.0 9999
2014 12 08 23 20  39 11.8 999 99.0 9999
2014 12 08 23 30  43 11.7 999 99.0 9999
2014 12 08 23 40  40 12.1 999 99.0 9999
2014 12 08 23 50  42 12.1  45 14.9 2300
2014 12 09 00 00  44 12.1 999 99.0 9999
2014 12 09 00 10  42 11.9 999 99.0 9999
2014 12 09 00 20  37 12.0 999 99.0 9999
2014 12 09 00 30  40 11.5 999 99.0 9999
2014 12 09 00 40  38 11.8 999 99.0 9999
2014 12 09 00 50  37 11.8  46 14.7 0014
2014 12 09 01 00  35 11.7 999 99.0 9999
2014 12 09 01 10  37 12.0 999 99.0 9999
2014 12 09 01 20  38 12.0 999 99.0 9999
2014 12 09 01 30  41 12.7 999 99.0 9999
2014 12 09 01 40  43 12.4 999 99.0 9999
2014 12 09 01 50  45 12.8  45 15.6 0121
2014 12 09 02 00  43 12.8 999 99.0 9999
2014 12 09 02 10  41 12.7 999 99.0 9999
2014 12 09 02 20  42 13.0 999 99.0 9999
2014 12 09 02 30  44 13.2 999 99.0 9999
2014 12 09 02 40  44 13.5 999 99.0 9999
2014 12 09 02 50  50 13.4  51 16.5 0150
2014 12 09 03 00  51 13.1 999 99.0 9999
2014 12 09 03 10  51 13.2 999 99.0 9999
2014 12 09 03 20  53 13.4 999 99.0 9999
2014 12 09 03 30  52 14.3 999 99.0 9999
2014 12 09 03 40  57 14.5 999 99.0 9999
2014 12 09 03 50  58 14.0  64 17.6 0338
2014 12 09 04 00  53 13.8 999 99.0 9999
2014 12 09 04 10  51 13.7 999 99.0 9999
2014 12 09 04 20  50 13.3 999 99.0 9999
2014 12 09 04 30  45 13.2 999 99.0 9999
2014 12 09 04 40  47 13.5 999 99.0 9999
2014 12 09 04 50  45 13.8  57 17.1 0351
2014 12 09 05 00  45 13.1 999 99.0 9999
2014 12 09 05 10  46 13.1 999 99.0 9999
2014 12 09 05 20  48 13.3 999 99.0 9999
2014 12 09 05 30  48 13.9 999 99.0 9999
2014 12 09 05 40  49 13.5 999 99.0 9999
2014 12 09 05 50  44 13.5  44 16.6 0511
2014 12 09 06 00  43 13.3 999 99.0 9999
2014 12 09 06 10  42 14.2 999 99.0 9999
2014 12 09 06 20  45 14.6 999 99.0 9999
2014 12 09 06 30  52 14.2 999 99.0 9999
2014 12 09 06 40  48 14.3 999 99.0 9999
2014 12 09 06 50  45 14.0  40 18.4 0630
2014 12 09 07 00  44 13.7 999 99.0 9999
2014 12 09 07 10  41 13.4 999 99.0 9999
2014 12 09 07 20  40 13.5 999 99.0 9999
2014 12 09 07 30  38 13.9 999 99.0 9999
2014 12 09 07 40  38 13.6 999 99.0 9999
2014 12 09 07 50  38 13.4  38 16.5 0725
2014 12 09 08 00  39 13.4 999 99.0 9999
2014 12 09 08 10  39 13.6 999 99.0 9999
2014 12 09 08 20  32 13.0 999 99.0 9999
2014 12 09 08 30  29 12.9 999 99.0 9999
2014 12 09 08 40  27 12.9 999 99.0 9999
2014 12 09 08 50  30 13.3  40 16.4 0807
2014 12 09 09 00  28 12.9 999 99.0 9999
2014 12 09 09 10  28 13.7 999 99.0 9999
2014 12 09 09 20  29 13.8 999 99.0 9999
2014 12 09 09 30  30 14.3 999 99.0 9999
2014 12 09 09 40  27 14.9 999 99.0 9999
2014 12 09 09 50  25 14.6  23 18.2 0938
2014 12 09 10 00  25 14.6 999 99.0 9999
2014 12 09 10 10  23 14.9 999 99.0 9999
2014 12 09 10 20  23 15.0 999 99.0 9999
2014 12 09 10 30  24 14.1 999 99.0 9999
2014 12 09 10 40  24 14.2 999 99.0 9999
2014 12 09 10 50  23 13.8  22 18.9 1014
2014 12 09 11 00  22 13.9 999 99.0 9999
2014 12 09 11 10  21 13.9 999 99.0 9999
2014 12 09 11 20  22 14.7 999 99.0 9999
2014 12 09 11 30  21 14.8 999 99.0 9999
2014 12 09 11 40  17 15.3 999 99.0 9999
2014 12 09 11 50  16 14.9   4 19.2 1143
2014 12 09 12 00  14 14.4 999 99.0 9999
2014 12 09 12 10  15 15.1 999 99.0 9999
2014 12 09 12 20  15 14.1 999 99.0 9999
2014 12 09 12 30  15 14.6 999 99.0 9999
2014 12 09 12 40  14 15.3 999 99.0 9999
2014 12 09 12 50  15 14.7  17 18.7 1238
2014 12 09 13 00  12 14.2 999 99.0 9999
2014 12 09 13 10  13 14.8 999 99.0 9999
2014 12 09 13 20  13 15.0 999 99.0 9999
2014 12 09 13 30  13 15.3 999 99.0 9999
2014 12 09 13 40  15 15.6 999 99.0 9999
2014 12 09 13 50  13 15.1  19 19.5 1336
2014 12 09 14 00  12 15.4 999 99.0 9999
2014 12 09 14 10  16 15.0 999 99.0 9999
2014 12 09 14 20  17 16.3 999 99.0 9999
2014 12 09 14 30  17 16.1 999 99.0 9999
2014 12 09 14 40  13 16.1 999 99.0 9999
2014 12 09 14 50  13 15.4  13 19.5 1427
2014 12 09 15 00  15 14.7 999 99.0 9999
2014 12 09 15 10  16 15.2 999 99.0 9999
2014 12 09 15 20  15 15.5 999 99.0 9999
2014 12 09 15 30  16 16.0 999 99.0 9999
2014 12 09 15 40  15 15.9 999 99.0 9999
2014 12 09 15 50  15 15.2  23 19.6 1534
2014 12 09 16 00  15 15.6 999 99.0 9999
2014 12 09 16 10  16 15.7 999 99.0 9999
2014 12 09 16 20  18 16.4 999 99.0 9999
2014 12 09 16 30  11 15.6 999 99.0 9999
2014 12 09 16 40  10 14.6 999 99.0 9999
2014 12 09 16 50  12 16.2  15 19.8 1615
2014 12 09 17 00  13 15.1 999 99.0 9999
2014 12 09 17 10  10 14.9 999 99.0 9999
2014 12 09 17 20  14 15.5 999 99.0 9999
2014 12 09 17 30  16 14.5 999 99.0 9999
2014 12 09 17 40  18 15.4 999 99.0 9999
2014 12 09 17 50  19 15.4  11 20.0 1702
2014 12 09 18 00  25 16.0 999 99.0 9999
2014 12 09 18 10  19 15.9 999 99.0 9999
2014 12 09 18 20  15 13.9 999 99.0 9999
2014 12 09 18 30  16 13.5 999 99.0 9999
2014 12 09 18 40  14 16.1 999 99.0 9999
2014 12 09 18 50  25 18.1  16 21.8 1847
2014 12 09 19 00  20 17.0 999 99.0 9999
2014 12 09 19 10  16 17.7 999 99.0 9999
2014 12 09 19 20  11 17.1 999 99.0 9999
2014 12 09 19 30   6 17.8 999 99.0 9999
2014 12 09 19 40   7 17.2 999 99.0 9999
2014 12 09 19 50 360 16.2  13 23.0 1933
2014 12 09 20 00 358 16.6 999 99.0 9999
2014 12 09 20 10 353 14.6 999 99.0 9999
2014 12 09 20 20 346 13.9 999 99.0 9999
2014 12 09 20 30 342 14.4 999 99.0 9999
2014 12 09 20 40 337 13.2 999 99.0 9999
2014 12 09 20 50 338 13.4 357 20.3 1954
2014 12 09 21 00 339 13.7 999 99.0 9999
2014 12 09 21 10 333 12.0 999 99.0 9999
2014 12 09 21 20 315  9.8 999 99.0 9999
2014 12 09 21 30 308 10.2 999 99.0 9999
2014 12 09 21 40 306 10.3 999 99.0 9999
2014 12 09 21 50 310 11.3 330 17.4 2055
2014 12 09 22 00 312 11.2 999 99.0 9999
2014 12 09 22 10 313 11.4 999 99.0 9999
2014 12 09 22 20 316 12.1 999 99.0 9999
2014 12 09 22 30 313 11.8 999 99.0 9999
2014 12 09 22 40 314 11.3 999 99.0 9999
2014 12 09 22 50 314 11.8 317 15.1 2212
2014 12 09 23 00 317 12.1 999 99.0 9999
2014 12 09 23 10 319 12.6 999 99.0 9999
2014 12 09 23 20 320 13.2 999 99.0 9999
2014 12 09 23 30 321 12.4 999 99.0 9999
2014 12 09 23 40 320 12.4 999 99.0 9999
2014 12 09 23 50 322 12.5 319 15.9 2347
2014 12 10 00 00 320 12.9 999 99.0 9999
2014 12 10 00 10 321 12.5 999 99.0 9999
2014 12 10 00 20 322 12.5 999 99.0 9999
2014 12 10 00 30 324 12.0 999 99.0 9999
2014 12 10 00 40 325 11.9 999 99.0 9999
2014 12 10 00 50 326 12.1 313 15.6 0001
2014 12 10 01 00 329 12.2 999 99.0 9999
2014 12 10 01 10 328 11.6 999 99.0 9999
2014 12 10 01 20 327 12.4 999 99.0 9999
2014 12 10 01 30 327 11.6 999 99.0 9999
2014 12 10 01 40 328 11.1 999 99.0 9999
2014 12 10 01 50 327 11.2 321 15.6 0114
2014 12 10 02 00 325 11.5 999 99.0 9999
2014 12 10 02 10 328 10.5 999 99.0 9999
2014 12 10 02 20 326 10.8 999 99.0 9999
2014 12 10 02 30 322 10.0 999 99.0 9999
2014 12 10 02 40 323 10.4 999 99.0 9999
2014 12 10 02 50 323 10.8 319 14.1 0158
2014 12 10 03 00 323 10.1 999 99.0 9999
2014 12 10 03 10 323 10.8 999 99.0 9999
2014 12 10 03 20 322 11.6 999 99.0 9999
2014 12 10 03 30 322 11.6 999 99.0 9999
2014 12 10 03 40 324 11.5 999 99.0 9999
2014 12 10 03 50 323 12.4 322 15.4 0345
2014 12 10 04 00 322 12.1 999 99.0 9999
2014 12 10 04 10 322 11.1 999 99.0 9999
2014 12 10 04 20 320 10.6 999 99.0 9999
2014 12 10 04 30 318 11.3 999 99.0 9999
2014 12 10 04 40 317 11.0 999 99.0 9999
2014 12 10 04 50 317 10.6 324 15.2 0359
2014 12 10 05 00 319 11.0 999 99.0 9999
2014 12 10 05 10 316 10.3 999 99.0 9999
2014 12 10 05 20 311 10.3 999 99.0 9999
2014 12 10 05 30 311 10.1 999 99.0 9999
2014 12 10 05 40 312 10.1 999 99.0 9999
2014 12 10 05 50 312  9.9 309 13.3 0510
2014 12 10 06 00 312 10.3 999 99.0 9999
2014 12 10 06 10 312 10.6 999 99.0 9999
2014 12 10 06 20 312 10.5 999 99.0 9999
2014 12 10 06 30 313 10.9 999 99.0 9999
2014 12 10 06 40 311 10.9 999 99.0 9999
2014 12 10 06 50 310 10.8 317 13.7 0602
2014 12 10 07 00 313 10.5 999 99.0 9999
2014 12 10 07 10 316  9.9 999 99.0 9999
2014 12 10 07 20 315 10.0 999 99.0 9999
2014 12 10 07 30 316  9.8 999 99.0 9999
2014 12 10 07 40 317 10.1 999 99.0 9999
2014 12 10 07 50 317  9.6 315 12.8 0655
2014 12 10 08 00 318  9.7 999 99.0 9999
2014 12 10 08 10 317 10.1 999 99.0 9999
2014 12 10 08 20 320 10.3 999 99.0 9999
2014 12 10 08 30 318  9.9 999 99.0 9999
2014 12 10 08 40 319 10.0 999 99.0 9999
2014 12 10 08 50 321 10.0 317 13.1 0823
2014 12 10 09 00 324 10.2 999 99.0 9999
2014 12 10 09 10 322 11.1 999 99.0 9999
2014 12 10 09 20 319 10.1 999 99.0 9999
2014 12 10 09 30 318  9.1 999 99.0 9999
2014 12 10 09 40 320  8.4 999 99.0 9999
2014 12 10 09 50 317  9.0 319 14.0 0902
2014 12 10 10 00 319  9.1 999 99.0 9999
2014 12 10 10 10 322  9.1 999 99.0 9999
2014 12 10 10 20 324  8.8 999 99.0 9999
2014 12 10 10 30 324  9.3 999 99.0 9999
2014 12 10 10 40 322  9.4 999 99.0 9999
2014 12 10 10 50 327  9.3 313 13.0 1030
2014 12 10 11 00 326  9.3 999 99.0 9999
2014 12 10 11 10 325 10.1 999 99.0 9999
2014 12 10 11 20 327  9.8 999 99.0 9999
2014 12 10 11 30 328 10.5 999 99.0 9999
2014 12 10 11 40 329 10.0 999 99.0 9999
2014 12 10 11 50 331  9.9 328 13.4 1127
2014 12 10 12 00 331  9.3 999 99.0 9999
2014 12 10 12 10 333  9.1 999 99.0 9999
2014 12 10 12 20 336  9.3 999 99.0 9999
2014 12 10 12 30 338  9.3 999 99.0 9999
2014 12 10 12 40 335  8.3 999 99.0 9999
2014 12 10 12 50 330  7.8 332 11.6 1215
2014 12 10 13 00 323  8.4 999 99.0 9999
2014 12 10 13 10 315 10.0 999 99.0 9999
2014 12 10 13 20 314 11.2 999 99.0 9999
2014 12 10 13 30 317 11.1 999 99.0 9999
2014 12 10 13 40 317 10.8 999 99.0 9999
2014 12 10 13 50 314 10.5 305 14.5 1314
2014 12 10 14 00 312 11.9 999 99.0 9999
2014 12 10 14 10 310 11.1 999 99.0 9999
2014 12 10 14 20 310 11.3 999 99.0 9999
2014 12 10 14 30 308 10.6 999 99.0 9999
2014 12 10 14 40 307 10.3 999 99.0 9999
2014 12 10 14 50 307 10.8 313 14.0 1359
2014 12 10 15 00 308 10.6 999 99.0 9999
2014 12 10 15 10 308 10.6 999 99.0 9999
2014 12 10 15 20 305 10.7 999 99.0 9999
2014 12 10 15 30 307 11.5 999 99.0 9999
2014 12 10 15 40 306 11.7 999 99.0 9999
2014 12 10 15 50 305 12.0 303 14.7 1533
2014 12 10 16 00 303 11.3 999 99.0 9999
2014 12 10 16 10 304 12.1 999 99.0 9999
2014 12 10 16 20 301 11.7 999 99.0 9999
2014 12 10 16 30 301 11.6 999 99.0 9999
2014 12 10 16 40 296 11.9 999 99.0 9999
2014 12 10 16 50 297 12.4 297 16.0 1646
2014 12 10 17 00 296 12.2 999 99.0 9999
2014 12 10 17 10 296 12.3 999 99.0 9999
2014 12 10 17 20 299 12.8 999 99.0 9999
2014 12 10 17 30 297 13.1 999 99.0 9999
2014 12 10 17 40 299 13.0 999 99.0 9999
2014 12 10 17 50 296 12.7 298 16.5 1743
2014 12 10 18 00 297 12.6 999 99.0 9999
2014 12 10 18 10 297 13.7 999 99.0 9999
2014 12 10 18 20 297 12.8 999 99.0 9999
2014 12 10 18 30 293 13.3 999 99.0 9999
2014 12 10 18 40 296 12.7 999 99.0 9999
2014 12 10 18 50 292 13.1 298 17.5 1809
2014 12 10 19 00 290 12.9 999 99.0 9999
2014 12 10 19 10 289 12.9 999 99.0 9999
2014 12 10 19 20 290 12.8 999 99.0 9999
2014 12 10 19 30 289 13.0 999 99.0 9999
2014 12 10 19 40 290 13.1 999 99.0 9999
2014 12 10 19 50 290 13.3 292 16.4 1947
2014 12 10 20 00 291 13.1 999 99.0 9999
2014 12 10 20 10 290 13.0 999 99.0 9999
2014 12 10 20 20 295 13.7 999 99.0 9999
2014 12 10 20 30 292 13.8 999 99.0 9999
2014 12 10 20 40 294 13.7 999 99.0 9999
2014 12 10 20 50 294 13.0 291 16.8 2024
2014 12 10 21 00 292 13.2 999 99.0 9999
2014 12 10 21 10 297 13.5 999 99.0 9999
2014 12 10 21 20 299 13.5 999 99.0 9999
2014 12 10 21 30 296 12.8 999 99.0 9999
2014 12 10 21 40 299 13.4 999 99.0 9999
2014 12 10 21 50 300 12.6 298 17.0 2104
2014 12 10 22 00 293 12.1 999 99.0 9999
2014 12 10 22 10 300 13.7 999 99.0 9999
2014 12 10 22 20 298 12.4 999 99.0 9999
2014 12 10 22 30 298 13.8 999 99.0 9999
2014 12 10 22 40 300 13.3 999 99.0 9999
2014 12 10 22 50 296 12.6 296 18.0 2226
2014 12 10 23 00 295 11.9 999 99.0 9999
2014 12 10 23 10 293 13.3 999 99.0 9999
2014 12 10 23 20 297 12.8 999 99.0 9999
2014 12 10 23 30 296 12.5 999 99.0 9999
2014 12 10 23 40 300 12.1 999 99.0 9999
2014 12 10 23 50 285 11.9 292 17.0 2309
2014 12 11 00 00 288 12.0 999 99.0 9999
2014 12 11 00 10 292 12.0 999 99.0 9999
2014 12 11 00 20 287 12.1 999 99.0 9999
2014 12 11 00 30 288 12.4 999 99.0 9999
2014 12 11 00 40 290 12.3 999 99.0 9999
2014 12 11 00 50 291 12.7 287 15.9 0030
2014 12 11 01 00 292 13.1 999 99.0 9999
2014 12 11 01 10 291 12.5 999 99.0 9999
2014 12 11 01 20 288 12.4 999 99.0 9999
2014 12 11 01 30 287 12.8 999 99.0 9999
2014 12 11 01 40 285 12.8 999 99.0 9999
2014 12 11 01 50 287 12.6 276 16.1 0119
2014 12 11 02 00 284 12.1 999 99.0 9999
2014 12 11 02 10 278 12.0 999 99.0 9999
2014 12 11 02 20 277 12.2 999 99.0 9999
2014 12 11 02 30 280 11.9 999 99.0 9999
2014 12 11 02 40 279 12.4 999 99.0 9999
2014 12 11 02 50 276 12.4 280 15.6 0216
2014 12 11 03 00 278 12.5 999 99.0 9999
2014 12 11 03 10 277 12.8 999 99.0 9999
2014 12 11 03 20 277 12.6 999 99.0 9999
2014 12 11 03 30 279 13.0 999 99.0 9999
2014 12 11 03 40 276 12.5 999 99.0 9999
2014 12 11 03 50 276 12.4 272 16.2 0336
2014 12 11 04 00 277 12.8 999 99.0 9999
2014 12 11 04 10 277 13.1 999 99.0 9999
2014 12 11 04 20 277 12.6 999 99.0 9999
2014 12 11 04 30 277 12.4 999 99.0 9999
2014 12 11 04 40 278 12.9 999 99.0 9999
2014 12 11 04 50 276 13.2 277 16.6 0433
2014 12 11 05 00 275 13.3 999 99.0 9999
2014 12 11 05 10 275 13.2 999 99.0 9999
2014 12 11 05 20 273 13.1 999 99.0 9999
2014 12 11 05 30 274 13.1 999 99.0 9999
2014 12 11 05 40 275 12.9 999 99.0 9999
2014 12 11 05 50 274 12.7 273 17.1 0548
2014 12 11 06 00 275 12.5 999 99.0 9999
2014 12 11 06 10 274 13.1 999 99.0 9999
2014 12 11 06 20 274 12.6 999 99.0 9999
2014 12 11 06 30 277 13.0 999 99.0 9999
2014 12 11 06 40 276 13.4 999 99.0 9999
2014 12 11 06 50 274 13.4 275 17.2 0640
2014 12 11 07 00 277 14.2 999 99.0 9999
2014 12 11 07 10 277 13.8 999 99.0 9999
2014 12 11 07 20 278 13.4 999 99.0 9999
2014 12 11 07 30 278 13.0 999 99.0 9999
2014 12 11 07 40 275 13.3 999 99.0 9999
2014 12 11 07 50 274 13.6 289 17.8 0655
2014 12 11 08 00 275 13.9 999 99.0 9999
2014 12 11 08 10 274 14.1 999 99.0 9999
2014 12 11 08 20 273 13.3 999 99.0 9999
2014 12 11 08 30 268 13.2 999 99.0 9999
2014 12 11 08 40 271 12.9 999 99.0 9999
2014 12 11 08 50 270 12.3 273 18.3 0755
2014 12 11 09 00 267 12.0 999 99.0 9999
2014 12 11 09 10 266 12.3 999 99.0 9999
2014 12 11 09 20 269 11.9 999 99.0 9999
2014 12 11 09 30 265 12.0 999 99.0 9999
2014 12 11 09 40 268 12.0 999 99.0 9999
2014 12 11 09 50 268 11.8 274 15.9 0910
2014 12 11 10 00 268 12.1 999 99.0 9999
2014 12 11 10 10 268 12.0 999 99.0 9999
2014 12 11 10 20 269 11.9 999 99.0 9999
2014 12 11 10 30 271 12.2 999 99.0 9999
2014 12 11 10 40 267 12.4 999 99.0 9999
2014 12 11 10 50 269 12.6 272 15.9 1007
2014 12 11 11 00 267 12.8 999 99.0 9999
2014 12 11 11 10 270 12.8 999 99.0 9999
2014 12 11 11 20 270 12.5 999 99.0 9999
2014 12 11 11 30 264 12.3 999 99.0 9999
2014 12 11 11 40 266 12.0 999 99.0 9999
2014 12 11 11 50 263 12.1 260 16.0 1053
2014 12 11 12 00 265 12.0 999 99.0 9999
2014 12 11 12 10 265 12.5 999 99.0 9999
2014 12 11 12 20 267 12.3 999 99.0 9999
2014 12 11 12 30 267 12.5 999 99.0 9999
2014 12 11 12 40 268 12.2 999 99.0 9999
2014 12 11 12 50 266 12.1 266 16.0 1205
2014 12 11 13 00 264 12.1 999 99.0 9999
2014 12 11 13 10 267 12.1 999 99.0 9999
2014 12 11 13 20 269 12.3 999 99.0 9999
2014 12 11 13 30 271 12.0 999 99.0 9999
2014 12 11 13 40 273 12.4 999 99.0 9999
2014 12 11 13 50 274 12.4 270 15.8 1313
2014 12 11 14 00 272 12.0 999 99.0 9999
2014 12 11 14 10 275 11.8 999 99.0 9999
2014 12 11 14 20 272 11.5 999 99.0 9999
2014 12 11 14 30 274 11.5 999 99.0 9999
2014 12 11 14 40 271 11.2 999 99.0 9999
2014 12 11 14 50 269 10.8 268 15.9 1401
2014 12 11 15 00 269 10.2 999 99.0 9999
2014 12 11 15 10 265 10.7 999 99.0 9999
2014 12 11 15 20 267 10.2 999 99.0 9999
2014 12 11 15 30 269  9.9 999 99.0 9999
