#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2014 10 14 08 20 141  4.1 999 99.0 9999
2014 10 14 08 30 147  4.5 999 99.0 9999
2014 10 14 08 40 152  5.0 999 99.0 9999
2014 10 14 08 50 149  4.9 153  5.8 0834
2014 10 14 09 00 146  4.7 999 99.0 9999
2014 10 14 09 10 143  4.7 999 99.0 9999
2014 10 14 09 20 145  5.2 999 99.0 9999
2014 10 14 09 30 146  5.4 999 99.0 9999
2014 10 14 09 40 147  5.3 999 99.0 9999
2014 10 14 09 50 145  5.3 146  6.4 0928
2014 10 14 10 00 147  5.1 999 99.0 9999
2014 10 14 10 10 150  5.1 999 99.0 9999
2014 10 14 10 20 150  5.4 999 99.0 9999
2014 10 14 10 30 149  5.3 999 99.0 9999
2014 10 14 10 40 152  5.4 999 99.0 9999
2014 10 14 10 50 149  5.6 146  6.5 1048
2014 10 14 11 00 144  5.6 999 99.0 9999
2014 10 14 11 10 142  5.9 999 99.0 9999
2014 10 14 11 20 140  5.9 999 99.0 9999
2014 10 14 11 30 140  5.8 999 99.0 9999
2014 10 14 11 40 141  5.8 999 99.0 9999
2014 10 14 11 50 140  5.9 136  7.1 1148
2014 10 14 12 00 141  5.7 999 99.0 9999
2014 10 14 12 10 142  5.5 999 99.0 9999
2014 10 14 12 20 143  6.0 999 99.0 9999
2014 10 14 12 30 145  6.0 999 99.0 9999
2014 10 14 12 40 144  6.1 999 99.0 9999
2014 10 14 12 50 142  6.0 142  7.2 1218
2014 10 14 13 00 140  6.3 999 99.0 9999
2014 10 14 13 10 140  6.2 999 99.0 9999
2014 10 14 13 20 140  5.8 999 99.0 9999
2014 10 14 13 30 137  5.9 999 99.0 9999
2014 10 14 13 40 136  5.9 999 99.0 9999
2014 10 14 13 50 136  6.2 136  7.5 1253
2014 10 14 14 00 134  6.3 999 99.0 9999
2014 10 14 14 10 137  6.5 999 99.0 9999
2014 10 14 14 20 137  6.3 999 99.0 9999
2014 10 14 14 30 140  6.0 999 99.0 9999
2014 10 14 14 40 140  6.3 999 99.0 9999
2014 10 14 14 50 138  6.6 135  7.8 1401
2014 10 14 15 00 136  6.0 999 99.0 9999
2014 10 14 15 10 140  5.6 999 99.0 9999
2014 10 14 15 20 139  6.0 999 99.0 9999
2014 10 14 15 30 140  6.1 999 99.0 9999
2014 10 14 15 40 140  5.8 999 99.0 9999
2014 10 14 15 50 141  6.1 137  7.4 1517
2014 10 14 16 00 139  6.2 999 99.0 9999
2014 10 14 16 10 135  6.3 999 99.0 9999
2014 10 14 16 20 136  6.3 999 99.0 9999
2014 10 14 16 30 140  6.1 999 99.0 9999
2014 10 14 16 40 143  6.8 999 99.0 9999
2014 10 14 16 50 142  6.8 143  8.1 1643
2014 10 14 17 00 140  6.5 999 99.0 9999
2014 10 14 17 10 142  6.2 999 99.0 9999
2014 10 14 17 20 143  6.0 999 99.0 9999
2014 10 14 17 30 143  6.0 999 99.0 9999
2014 10 14 17 40 146  6.2 999 99.0 9999
2014 10 14 17 50 146  6.4 142  7.6 1745
2014 10 14 18 00 144  6.3 999 99.0 9999
2014 10 14 18 10 142  6.6 999 99.0 9999
2014 10 14 18 20 142  6.3 999 99.0 9999
2014 10 14 18 30 145  6.5 999 99.0 9999
2014 10 14 18 40 147  6.5 999 99.0 9999
2014 10 14 18 50 143  6.5 139  8.0 1846
2014 10 14 19 00 142  6.3 999 99.0 9999
2014 10 14 19 10 144  6.4 999 99.0 9999
2014 10 14 19 20 145  6.2 999 99.0 9999
2014 10 14 19 30 144  6.1 999 99.0 9999
2014 10 14 19 40 145  6.0 999 99.0 9999
2014 10 14 19 50 144  6.1 140  7.5 1851
2014 10 14 20 00 145  6.0 999 99.0 9999
2014 10 14 20 10 144  5.7 999 99.0 9999
2014 10 14 20 20 143  6.0 999 99.0 9999
2014 10 14 20 30 141  6.2 999 99.0 9999
2014 10 14 20 40 143  6.5 999 99.0 9999
2014 10 14 20 50 141  7.3 140  8.3 2047
2014 10 14 21 00 141  7.1 999 99.0 9999
2014 10 14 21 10 142  7.0 999 99.0 9999
2014 10 14 21 20 141  7.0 999 99.0 9999
2014 10 14 21 30 143  6.9 999 99.0 9999
2014 10 14 21 40 145  6.6 999 99.0 9999
2014 10 14 21 50 146  7.0 138  8.5 2055
2014 10 14 22 00 143  7.1 999 99.0 9999
2014 10 14 22 10 141  7.2 999 99.0 9999
2014 10 14 22 20 140  7.5 999 99.0 9999
2014 10 14 22 30 139  7.6 999 99.0 9999
2014 10 14 22 40 136  7.5 999 99.0 9999
2014 10 14 22 50 134  7.5 134  9.2 2247
2014 10 14 23 00 136  7.7 999 99.0 9999
2014 10 14 23 10 136  7.7 999 99.0 9999
2014 10 14 23 20 140  7.2 999 99.0 9999
2014 10 14 23 30 143  7.1 999 99.0 9999
2014 10 14 23 40 147  7.1 999 99.0 9999
2014 10 14 23 50 149  7.0 135  9.5 2257
2014 10 15 00 00 148  7.0 999 99.0 9999
2014 10 15 00 10 148  7.2 999 99.0 9999
2014 10 15 00 20 148  7.3 999 99.0 9999
2014 10 15 00 30 146  7.3 999 99.0 9999
2014 10 15 00 40 145  7.4 999 99.0 9999
2014 10 15 00 50 143  7.9 142  9.5 0045
2014 10 15 01 00 147  8.2 999 99.0 9999
2014 10 15 01 10 148  8.2 999 99.0 9999
2014 10 15 01 20 147  7.9 999 99.0 9999
2014 10 15 01 30 151  7.8 999 99.0 9999
2014 10 15 01 40 154  7.9 999 99.0 9999
2014 10 15 01 50 153  7.9 146  9.9 0107
2014 10 15 02 00 151  7.7 999 99.0 9999
2014 10 15 02 10 151  7.6 999 99.0 9999
2014 10 15 02 20 150  7.5 999 99.0 9999
2014 10 15 02 30 151  7.4 999 99.0 9999
2014 10 15 02 40 147  7.5 999 99.0 9999
2014 10 15 02 50 149  7.7 145  9.0 0249
2014 10 15 03 00 148  7.8 999 99.0 9999
2014 10 15 03 10 147  7.6 999 99.0 9999
2014 10 15 03 20 146  7.5 999 99.0 9999
2014 10 15 03 30 148  7.6 999 99.0 9999
2014 10 15 03 40 149  7.9 999 99.0 9999
2014 10 15 03 50 148  7.9 150  9.2 0326
2014 10 15 04 00 152  7.5 999 99.0 9999
2014 10 15 04 10 155  7.3 999 99.0 9999
2014 10 15 04 20 158  7.2 999 99.0 9999
2014 10 15 04 30 158  7.2 999 99.0 9999
2014 10 15 04 40 159  6.9 999 99.0 9999
2014 10 15 04 50 155  6.8 148  8.9 0353
2014 10 15 05 00 153  6.9 999 99.0 9999
2014 10 15 05 10 152  7.0 999 99.0 9999
2014 10 15 05 20 152  7.1 999 99.0 9999
2014 10 15 05 30 152  6.9 999 99.0 9999
2014 10 15 05 40 150  6.9 999 99.0 9999
2014 10 15 05 50 152  7.2 151  8.5 0509
2014 10 15 06 00 152  7.3 999 99.0 9999
2014 10 15 06 10 149  7.7 999 99.0 9999
2014 10 15 06 20 146  7.5 999 99.0 9999
2014 10 15 06 30 148  7.8 999 99.0 9999
2014 10 15 06 40 150  8.0 999 99.0 9999
2014 10 15 06 50 149  7.4 150  9.4 0631
2014 10 15 07 00 152  7.4 999 99.0 9999
2014 10 15 07 10 153  7.6 999 99.0 9999
2014 10 15 07 20 153  7.9 999 99.0 9999
2014 10 15 07 30 153  8.0 999 99.0 9999
2014 10 15 07 40 152  8.2 999 99.0 9999
2014 10 15 07 50 152  8.2 148 10.0 0721
2014 10 15 08 00 152  8.2 999 99.0 9999
2014 10 15 08 10 153  8.0 999 99.0 9999
2014 10 15 08 20 153  8.2 999 99.0 9999
2014 10 15 08 30 153  8.3 999 99.0 9999
2014 10 15 08 40 152  7.7 999 99.0 9999
2014 10 15 08 50 154  7.6 153  9.9 0822
2014 10 15 09 00 155  7.9 999 99.0 9999
2014 10 15 09 10 153  7.9 999 99.0 9999
2014 10 15 09 20 150  7.6 999 99.0 9999
2014 10 15 09 30 151  7.7 999 99.0 9999
2014 10 15 09 40 150  8.0 999 99.0 9999
2014 10 15 09 50 148  8.0 151  9.3 0938
2014 10 15 10 00 145  8.0 999 99.0 9999
2014 10 15 10 10 144  7.9 999 99.0 9999
2014 10 15 10 20 142  8.1 999 99.0 9999
2014 10 15 10 30 143  8.3 999 99.0 9999
2014 10 15 10 40 143  7.8 999 99.0 9999
2014 10 15 10 50 142  8.3 143  9.8 1041
2014 10 15 11 00 142  8.3 999 99.0 9999
2014 10 15 11 10 145  8.4 999 99.0 9999
2014 10 15 11 20 147  7.9 999 99.0 9999
2014 10 15 11 30 147  7.8 999 99.0 9999
2014 10 15 11 40 145  8.1 999 99.0 9999
2014 10 15 11 50 142  8.4 140 10.0 1140
2014 10 15 12 00 143  8.1 999 99.0 9999
2014 10 15 12 10 142  8.5 999 99.0 9999
2014 10 15 12 20 144  8.7 999 99.0 9999
2014 10 15 12 30 145  9.3 999 99.0 9999
2014 10 15 12 40 144  9.0 999 99.0 9999
2014 10 15 12 50 145  9.1 149 11.3 1224
2014 10 15 13 00 145  9.3 999 99.0 9999
2014 10 15 13 10 148  9.2 999 99.0 9999
2014 10 15 13 20 148  9.1 999 99.0 9999
2014 10 15 13 30 146  9.3 999 99.0 9999
2014 10 15 13 40 146  9.3 999 99.0 9999
2014 10 15 13 50 146  9.0 144 11.3 1251
2014 10 15 14 00 148  8.6 999 99.0 9999
2014 10 15 14 10 147  8.2 999 99.0 9999
2014 10 15 14 20 147  8.1 999 99.0 9999
2014 10 15 14 30 148  8.1 999 99.0 9999
2014 10 15 14 40 149  8.6 999 99.0 9999
2014 10 15 14 50 149  8.4 147 10.2 1352
2014 10 15 15 00 151  8.8 999 99.0 9999
2014 10 15 15 10 152  9.5 999 99.0 9999
2014 10 15 15 20 152  9.2 999 99.0 9999
2014 10 15 15 30 152  8.8 999 99.0 9999
2014 10 15 15 40 148  8.8 999 99.0 9999
2014 10 15 15 50 146  8.4 156 11.1 1501
2014 10 15 16 00 144  8.1 999 99.0 9999
2014 10 15 16 10 145  8.1 999 99.0 9999
2014 10 15 16 20 144  7.9 999 99.0 9999
2014 10 15 16 30 149  8.6 999 99.0 9999
2014 10 15 16 40 156  8.5 999 99.0 9999
2014 10 15 16 50 150  8.3 142 10.6 1621
2014 10 15 17 00 145  8.1 999 99.0 9999
2014 10 15 17 10 144  8.5 999 99.0 9999
2014 10 15 17 20 148 10.0 999 99.0 9999
2014 10 15 17 30 149  9.2 999 99.0 9999
2014 10 15 17 40 147  8.8 999 99.0 9999
2014 10 15 17 50 146  8.5 151 11.7 1717
2014 10 15 18 00 156 10.6 999 99.0 9999
2014 10 15 18 10 167 10.9 999 99.0 9999
2014 10 15 18 20 159  8.0 999 99.0 9999
2014 10 15 18 30 161  7.4 999 99.0 9999
2014 10 15 18 40 162  7.1 999 99.0 9999
2014 10 15 18 50 161  7.6 162 14.2 1758
2014 10 15 19 00 154  8.9 999 99.0 9999
2014 10 15 19 10 156  9.2 999 99.0 9999
2014 10 15 19 20 165  9.1 999 99.0 9999
2014 10 15 19 30 161  9.4 999 99.0 9999
2014 10 15 19 40 157  9.1 999 99.0 9999
2014 10 15 19 50 157 10.3 157 12.3 1944
2014 10 15 20 00 158  9.9 999 99.0 9999
2014 10 15 20 10 158 10.1 999 99.0 9999
2014 10 15 20 20 165 12.9 999 99.0 9999
2014 10 15 20 30 157 12.3 999 99.0 9999
2014 10 15 20 40 152 11.7 999 99.0 9999
2014 10 15 20 50 145  9.8 173 15.4 2016
2014 10 15 21 00 143 10.4 999 99.0 9999
2014 10 15 21 10 148  9.7 999 99.0 9999
2014 10 15 21 20 142 10.4 999 99.0 9999
2014 10 15 21 30 141 10.3 999 99.0 9999
2014 10 15 21 40 139  9.7 999 99.0 9999
2014 10 15 21 50 142 10.2 138 12.9 2055
2014 10 15 22 00 147 11.0 999 99.0 9999
2014 10 15 22 10 147 10.7 999 99.0 9999
2014 10 15 22 20 147  9.2 999 99.0 9999
2014 10 15 22 30 147  9.2 999 99.0 9999
2014 10 15 22 40 152  9.0 999 99.0 9999
2014 10 15 22 50 149  8.9 144 13.2 2154
2014 10 15 23 00 154  8.5 999 99.0 9999
2014 10 15 23 10 167  7.9 999 99.0 9999
2014 10 15 23 20 176  7.0 999 99.0 9999
2014 10 15 23 30 186  6.4 999 99.0 9999
2014 10 15 23 40 182  8.1 999 99.0 9999
2014 10 15 23 50 184  9.2 180 11.1 2341
2014 10 16 00 00 190  9.4 999 99.0 9999
2014 10 16 00 10 189  8.6 999 99.0 9999
2014 10 16 00 20 184  8.3 999 99.0 9999
2014 10 16 00 30 184  8.5 999 99.0 9999
2014 10 16 00 40 182  7.8 999 99.0 9999
2014 10 16 00 50 183  8.4 184 11.1 2352
2014 10 16 01 00 177  8.8 999 99.0 9999
2014 10 16 01 10 170  9.0 999 99.0 9999
2014 10 16 01 20 168  8.4 999 99.0 9999
2014 10 16 01 30 169  8.2 999 99.0 9999
2014 10 16 01 40 170  9.1 999 99.0 9999
2014 10 16 01 50 172  9.0 175 11.3 0145
2014 10 16 02 00 174  8.3 999 99.0 9999
2014 10 16 02 10 172  8.3 999 99.0 9999
2014 10 16 02 20 170  7.6 999 99.0 9999
2014 10 16 02 30 163  7.8 999 99.0 9999
2014 10 16 02 40 162  7.8 999 99.0 9999
2014 10 16 02 50 160  7.8 168 10.4 0203
2014 10 16 03 00 161  7.9 999 99.0 9999
2014 10 16 03 10 159  7.9 999 99.0 9999
2014 10 16 03 20 162  7.3 999 99.0 9999
2014 10 16 03 30 165  7.9 999 99.0 9999
2014 10 16 03 40 165  7.3 999 99.0 9999
2014 10 16 03 50 167  7.2 165  9.6 0250
2014 10 16 04 00 159  6.5 999 99.0 9999
2014 10 16 04 10 166  6.4 999 99.0 9999
2014 10 16 04 20 170  6.4 999 99.0 9999
2014 10 16 04 30 173  7.1 999 99.0 9999
2014 10 16 04 40 172  6.6 999 99.0 9999
2014 10 16 04 50 166  6.6 163  8.8 0449
2014 10 16 05 00 167  6.8 999 99.0 9999
2014 10 16 05 10 169  6.0 999 99.0 9999
2014 10 16 05 20 156  5.9 999 99.0 9999
2014 10 16 05 30 159  5.7 999 99.0 9999
2014 10 16 05 40 155  5.7 999 99.0 9999
2014 10 16 05 50 150  6.7 165  8.1 0450
2014 10 16 06 00 151  6.9 999 99.0 9999
2014 10 16 06 10 151  7.5 999 99.0 9999
2014 10 16 06 20 154  7.9 999 99.0 9999
2014 10 16 06 30 181  7.5 999 99.0 9999
2014 10 16 06 40 199  6.6 999 99.0 9999
2014 10 16 06 50 209  5.3 192 10.6 0626
2014 10 16 08 00 234  8.8 999 99.0 9999
2014 10 16 08 10 239  7.8 999 99.0 9999
2014 10 16 08 20 235  6.9 999 99.0 9999
2014 10 16 08 30 230  7.0 999 99.0 9999
2014 10 16 08 40 232  5.8 999 99.0 9999
2014 10 16 08 50 229  5.1 235 10.4 0753
2014 10 16 09 00 221  3.1 999 99.0 9999
2014 10 16 09 10 228  4.4 999 99.0 9999
2014 10 16 09 20 228  4.8 999 99.0 9999
2014 10 16 09 30 225  5.2 999 99.0 9999
2014 10 16 09 40 228  5.5 999 99.0 9999
2014 10 16 09 50 221  5.5 231  6.7 0929
2014 10 16 10 00 218  5.7 999 99.0 9999
2014 10 16 10 10 222  5.9 999 99.0 9999
2014 10 16 10 20 225  5.8 999 99.0 9999
2014 10 16 10 30 227  5.5 999 99.0 9999
2014 10 16 10 40 222  5.9 999 99.0 9999
2014 10 16 10 50 231  5.8 222  7.4 1002
2014 10 16 11 00 229  6.0 999 99.0 9999
2014 10 16 11 10 230  6.3 999 99.0 9999
2014 10 16 11 20 229  6.2 999 99.0 9999
2014 10 16 11 30 229  6.5 999 99.0 9999
2014 10 16 11 40 231  6.6 999 99.0 9999
2014 10 16 11 50 230  6.1 231  7.8 1130
2014 10 16 12 00 228  6.2 999 99.0 9999
2014 10 16 12 10 228  6.2 999 99.0 9999
2014 10 16 12 20 219  5.8 999 99.0 9999
2014 10 16 12 30 217  5.5 999 99.0 9999
2014 10 16 12 40 214  5.4 999 99.0 9999
2014 10 16 12 50 212  5.8 234  7.3 1159
2014 10 16 13 00 206  5.9 999 99.0 9999
2014 10 16 13 10 209  5.8 999 99.0 9999
2014 10 16 13 20 206  5.5 999 99.0 9999
2014 10 16 13 30 206  5.7 999 99.0 9999
2014 10 16 13 40 203  5.6 999 99.0 9999
2014 10 16 13 50 202  5.6 208  7.2 1256
2014 10 16 14 00 202  5.5 999 99.0 9999
2014 10 16 14 10 206  5.8 999 99.0 9999
2014 10 16 14 20 200  5.8 999 99.0 9999
2014 10 16 14 30 209  6.2 999 99.0 9999
2014 10 16 14 40 207  6.6 999 99.0 9999
2014 10 16 14 50 208  6.4 209  7.7 1429
2014 10 16 15 00 211  6.4 999 99.0 9999
2014 10 16 15 10 214  6.9 999 99.0 9999
2014 10 16 15 20 213  6.4 999 99.0 9999
2014 10 16 15 30 217  6.2 999 99.0 9999
2014 10 16 15 40 210  6.6 999 99.0 9999
2014 10 16 15 50 208  6.7 211  8.3 1537
2014 10 16 16 00 207  7.0 999 99.0 9999
2014 10 16 16 10 212  7.2 999 99.0 9999
2014 10 16 16 20 208  7.5 999 99.0 9999
2014 10 16 16 30 205  7.9 999 99.0 9999
2014 10 16 16 40 205  7.5 999 99.0 9999
2014 10 16 16 50 206  7.8 201  9.6 1640
2014 10 16 17 00 201  7.9 999 99.0 9999
2014 10 16 17 10 205  8.4 999 99.0 9999
2014 10 16 17 20 211  8.0 999 99.0 9999
2014 10 16 17 30 209  7.4 999 99.0 9999
2014 10 16 17 40 202  7.8 999 99.0 9999
2014 10 16 17 50 202  7.5 211 10.0 1712
2014 10 16 18 00 196  7.8 999 99.0 9999
2014 10 16 18 10 202  7.4 999 99.0 9999
2014 10 16 18 20 204  7.5 999 99.0 9999
2014 10 16 18 30 205  7.8 999 99.0 9999
2014 10 16 18 40 203  7.7 999 99.0 9999
2014 10 16 18 50 201  7.9 197  9.3 1755
2014 10 16 19 00 206  8.2 999 99.0 9999
2014 10 16 19 10 207  8.4 999 99.0 9999
2014 10 16 19 20 208  8.4 999 99.0 9999
2014 10 16 19 30 208  8.4 999 99.0 9999
2014 10 16 19 40 208  8.6 999 99.0 9999
2014 10 16 19 50 208  8.5 208 10.5 1934
2014 10 16 20 00 210  8.8 999 99.0 9999
2014 10 16 20 10 212  8.9 999 99.0 9999
2014 10 16 20 20 216  8.5 999 99.0 9999
2014 10 16 20 30 221  8.8 999 99.0 9999
2014 10 16 20 40 220  9.0 999 99.0 9999
2014 10 16 20 50 221  8.9 211 10.6 1955
2014 10 16 21 00 219  8.4 999 99.0 9999
2014 10 16 21 10 220  8.0 999 99.0 9999
2014 10 16 21 20 223  7.9 999 99.0 9999
2014 10 16 21 30 235  7.4 999 99.0 9999
2014 10 16 21 40 234  7.9 999 99.0 9999
2014 10 16 21 50 235  7.9 237  9.7 2131
2014 10 16 22 00 235  7.9 999 99.0 9999
2014 10 16 22 10 237  8.1 999 99.0 9999
2014 10 16 22 20 238  8.1 999 99.0 9999
2014 10 16 22 30 239  7.5 999 99.0 9999
2014 10 16 22 40 243  7.4 999 99.0 9999
2014 10 16 22 50 244  6.7 243  9.6 2208
2014 10 16 23 00 243  6.5 999 99.0 9999
2014 10 16 23 10 244  6.6 999 99.0 9999
2014 10 16 23 20 244  6.7 999 99.0 9999
2014 10 16 23 30 245  6.4 999 99.0 9999
2014 10 16 23 40 243  6.3 999 99.0 9999
2014 10 16 23 50 243  6.8 235  8.7 2259
2014 10 17 00 00 243  6.6 999 99.0 9999
2014 10 17 00 10 242  6.5 999 99.0 9999
2014 10 17 00 20 245  6.6 999 99.0 9999
2014 10 17 00 30 241  6.2 999 99.0 9999
2014 10 17 00 40 240  6.1 999 99.0 9999
2014 10 17 00 50 239  6.3 243  7.6 0002
2014 10 17 01 00 238  6.3 999 99.0 9999
2014 10 17 01 10 238  6.2 999 99.0 9999
2014 10 17 01 20 233  5.9 999 99.0 9999
2014 10 17 01 30 235  5.9 999 99.0 9999
2014 10 17 01 40 232  5.3 999 99.0 9999
2014 10 17 01 50 232  5.1 241  7.5 0103
2014 10 17 02 00 233  4.9 999 99.0 9999
2014 10 17 02 10 235  5.6 999 99.0 9999
2014 10 17 02 20 239  5.6 999 99.0 9999
2014 10 17 02 30 240  6.0 999 99.0 9999
2014 10 17 02 40 244  6.3 999 99.0 9999
2014 10 17 02 50 244  6.6 246  8.4 0248
2014 10 17 03 00 246  6.7 999 99.0 9999
2014 10 17 03 10 245  6.7 999 99.0 9999
2014 10 17 03 20 246  6.2 999 99.0 9999
2014 10 17 03 30 246  6.2 999 99.0 9999
2014 10 17 03 40 244  6.4 999 99.0 9999
2014 10 17 03 50 247  6.6 243  8.2 0256
2014 10 17 04 00 242  6.2 999 99.0 9999
2014 10 17 04 10 243  6.2 999 99.0 9999
2014 10 17 04 20 240  6.3 999 99.0 9999
2014 10 17 04 30 243  6.4 999 99.0 9999
2014 10 17 04 40 242  6.4 999 99.0 9999
2014 10 17 04 50 242  6.6 247  8.0 0423
2014 10 17 05 00 244  6.6 999 99.0 9999
2014 10 17 05 10 244  7.1 999 99.0 9999
2014 10 17 05 20 245  6.7 999 99.0 9999
2014 10 17 05 30 244  6.9 999 99.0 9999
2014 10 17 05 40 244  6.7 999 99.0 9999
2014 10 17 05 50 245  7.2 252  8.5 0549
2014 10 17 06 00 248  6.7 999 99.0 9999
2014 10 17 06 10 248  6.6 999 99.0 9999
2014 10 17 06 20 245  6.5 999 99.0 9999
2014 10 17 06 30 245  6.3 999 99.0 9999
2014 10 17 06 40 250  6.4 999 99.0 9999
2014 10 17 06 50 254  6.6 247  8.3 0649
2014 10 17 07 00 254  6.1 999 99.0 9999
2014 10 17 07 10 259  5.9 999 99.0 9999
2014 10 17 07 20 258  5.9 999 99.0 9999
2014 10 17 07 30 258  5.9 999 99.0 9999
2014 10 17 07 40 257  6.2 999 99.0 9999
2014 10 17 07 50 253  6.2 259  7.4 0742
2014 10 17 08 00 254  5.9 999 99.0 9999
2014 10 17 08 10 257  6.1 999 99.0 9999
2014 10 17 08 20 261  6.8 999 99.0 9999
2014 10 17 08 30 259  6.8 999 99.0 9999
2014 10 17 08 40 261  7.1 999 99.0 9999
2014 10 17 08 50 258  6.5 266  8.7 0832
2014 10 17 09 00 257  5.5 999 99.0 9999
2014 10 17 09 10 258  6.8 999 99.0 9999
2014 10 17 09 20 261  6.6 999 99.0 9999
2014 10 17 09 30 262  6.3 999 99.0 9999
2014 10 17 09 40 263  6.3 999 99.0 9999
2014 10 17 09 50 262  6.0 267  8.4 0909
2014 10 17 10 00 265  6.3 999 99.0 9999
2014 10 17 10 10 264  6.9 999 99.0 9999
2014 10 17 10 20 267  6.8 999 99.0 9999
2014 10 17 10 30 271  6.6 999 99.0 9999
2014 10 17 10 40 271  6.3 999 99.0 9999
2014 10 17 10 50 276  6.5 267  8.4 1019
2014 10 17 11 00 272  6.2 999 99.0 9999
2014 10 17 11 10 274  6.1 999 99.0 9999
2014 10 17 11 20 277  6.6 999 99.0 9999
2014 10 17 11 30 277  6.0 999 99.0 9999
2014 10 17 11 40 277  5.8 999 99.0 9999
2014 10 17 11 50 271  5.5 277  8.0 1114
2014 10 17 12 00 269  5.6 999 99.0 9999
2014 10 17 12 10 272  5.9 999 99.0 9999
2014 10 17 12 20 277  6.7 999 99.0 9999
2014 10 17 12 30 281  6.3 999 99.0 9999
2014 10 17 12 40 283  6.3 999 99.0 9999
2014 10 17 12 50 281  6.1 272  8.2 1217
2014 10 17 13 00 282  5.8 999 99.0 9999
2014 10 17 13 10 285  5.8 999 99.0 9999
2014 10 17 13 20 281  5.7 999 99.0 9999
2014 10 17 13 30 277  5.9 999 99.0 9999
2014 10 17 13 40 276  5.9 999 99.0 9999
2014 10 17 13 50 274  5.6 273  7.3 1337
2014 10 17 14 00 274  5.6 999 99.0 9999
2014 10 17 14 10 273  5.1 999 99.0 9999
2014 10 17 14 20 272  4.9 999 99.0 9999
2014 10 17 14 30 273  4.7 999 99.0 9999
2014 10 17 14 40 280  4.4 999 99.0 9999
2014 10 17 14 50 275  5.1 273  6.8 1357
2014 10 17 15 00 276  4.7 999 99.0 9999
2014 10 17 15 10 276  4.8 999 99.0 9999
2014 10 17 15 20 277  4.4 999 99.0 9999
2014 10 17 15 30 270  3.9 999 99.0 9999
2014 10 17 15 40 269  3.3 999 99.0 9999
2014 10 17 15 50 259  3.1 274  6.3 1506
2014 10 17 16 00 258  3.0 999 99.0 9999
2014 10 17 16 10 255  3.2 999 99.0 9999
2014 10 17 16 20 256  3.5 999 99.0 9999
2014 10 17 16 30 260  3.5 999 99.0 9999
2014 10 17 16 40 254  3.8 999 99.0 9999
2014 10 17 16 50 245  3.2 247  4.9 1630
2014 10 17 17 00 235  3.3 999 99.0 9999
2014 10 17 17 10 234  3.4 999 99.0 9999
2014 10 17 17 20 232  3.6 999 99.0 9999
2014 10 17 17 30 226  3.9 999 99.0 9999
2014 10 17 17 40 222  4.1 999 99.0 9999
2014 10 17 17 50 224  4.4 224  5.4 1747
2014 10 17 18 00 222  4.2 999 99.0 9999
2014 10 17 18 10 215  4.1 999 99.0 9999
2014 10 17 18 20 213  4.1 999 99.0 9999
2014 10 17 18 30 209  4.8 999 99.0 9999
2014 10 17 18 40 214  5.1 999 99.0 9999
2014 10 17 18 50 204  5.2 206  6.2 1844
2014 10 17 19 00 204  4.9 999 99.0 9999
2014 10 17 19 10 200  4.7 999 99.0 9999
2014 10 17 19 20 192  5.2 999 99.0 9999
2014 10 17 19 30 191  5.5 999 99.0 9999
2014 10 17 19 40 188  5.6 999 99.0 9999
2014 10 17 19 50 193  5.9 183  7.1 1949
2014 10 17 20 00 192  6.6 999 99.0 9999
2014 10 17 20 10 193  7.1 999 99.0 9999
2014 10 17 20 20 196  7.0 999 99.0 9999
2014 10 17 20 30 195  7.2 999 99.0 9999
2014 10 17 20 40 196  7.6 999 99.0 9999
2014 10 17 20 50 193  7.8 198  9.0 2035
2014 10 17 21 00 194  8.0 999 99.0 9999
2014 10 17 21 10 194  8.1 999 99.0 9999
2014 10 17 21 20 193  8.3 999 99.0 9999
2014 10 17 21 30 191  8.3 999 99.0 9999
2014 10 17 21 40 195  8.5 999 99.0 9999
2014 10 17 21 50 193  8.4 192 10.3 2104
2014 10 17 22 00 194  8.4 999 99.0 9999
2014 10 17 22 10 196  8.2 999 99.0 9999
2014 10 17 22 20 200  8.4 999 99.0 9999
2014 10 17 22 30 203  8.5 999 99.0 9999
2014 10 17 22 40 205  8.7 999 99.0 9999
2014 10 17 22 50 203  8.6 198 10.5 2249
2014 10 17 23 00 204  8.9 999 99.0 9999
2014 10 17 23 10 202  9.0 999 99.0 9999
2014 10 17 23 20 203  9.2 999 99.0 9999
2014 10 17 23 30 200  8.9 999 99.0 9999
2014 10 17 23 40 199  9.2 999 99.0 9999
2014 10 17 23 50 199  8.8 195 10.8 2340
2014 10 18 00 00 199  9.1 999 99.0 9999
2014 10 18 00 10 203  9.0 999 99.0 9999
2014 10 18 00 20 202  8.7 999 99.0 9999
2014 10 18 00 30 204  8.8 999 99.0 9999
2014 10 18 00 40 203  8.1 999 99.0 9999
2014 10 18 00 50 207  8.1 195 10.7 2356
2014 10 18 01 00 215  8.1 999 99.0 9999
2014 10 18 01 10 215  7.7 999 99.0 9999
2014 10 18 01 20 213  7.9 999 99.0 9999
2014 10 18 01 30 211  8.0 999 99.0 9999
2014 10 18 01 40 209  7.9 999 99.0 9999
2014 10 18 01 50 210  8.2 200  9.9 0138
2014 10 18 02 00 210  8.6 999 99.0 9999
2014 10 18 02 10 211  8.4 999 99.0 9999
2014 10 18 02 20 212  8.6 999 99.0 9999
2014 10 18 02 30 211  8.6 999 99.0 9999
