#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2020 08 06 03 40 220  1.7  2.0  0.77  6.67  5.36 144 1017.5 999.0  22.0 999.0 99.0 99.00 
2020 08 06 03 50 221  1.5  2.0 99.00 99.00 99.00 999 1017.5 999.0  22.4 999.0 99.0 99.00 
2020 08 06 04 00 226  1.5  1.8 99.00 99.00 99.00 999 1017.7 999.0  22.5 999.0 99.0 99.00 
2020 08 06 04 10 224  1.7  2.0 99.00 99.00 99.00 999 1017.7 999.0  22.0 999.0 99.0 99.00 
2020 08 06 04 20 216  1.8  2.2 99.00 99.00 99.00 999 1017.8 999.0  22.3 999.0 99.0 99.00 
2020 08 06 04 30 222  1.9  2.3 99.00 99.00 99.00 999 1017.7 999.0  22.4 999.0 99.0 99.00 
2020 08 06 04 40 221  2.2  2.5  0.75  7.14  5.38 140 1017.8 999.0  22.3 999.0 99.0 99.00 
2020 08 06 04 50 224  2.3  2.8 99.00 99.00 99.00 999 1017.8 999.0  22.4 999.0 99.0 99.00 
2020 08 06 05 00 223  2.1  2.7 99.00 99.00 99.00 999 1017.8 999.0  22.3 999.0 99.0 99.00 
2020 08 06 05 10 221  1.9  2.3 99.00 99.00 99.00 999 1017.8 999.0  22.2 999.0 99.0 99.00 
2020 08 06 05 20 215  1.7  2.2 99.00 99.00 99.00 999 1017.8 999.0  22.3 999.0 99.0 99.00 
2020 08 06 05 30 220  1.6  1.9 99.00 99.00 99.00 999 1017.7 999.0  22.4 999.0 99.0 99.00 
2020 08 06 05 40 214  1.7  2.0  0.73  6.25  5.31 142 1017.5 999.0  22.4 999.0 99.0 99.00 
2020 08 06 05 50 214  1.4  1.7 99.00 99.00 99.00 999 1017.4 999.0  22.3 999.0 99.0 99.00 
2020 08 06 06 00 217  1.4  1.7 99.00 99.00 99.00 999 1017.4 999.0  22.3 999.0 99.0 99.00 
2020 08 06 06 10 207  1.5  1.8 99.00 99.00 99.00 999 1017.5 999.0  22.2 999.0 99.0 99.00 
2020 08 06 06 20 189  1.9  2.8 99.00 99.00 99.00 999 1017.6 999.0  22.2 999.0 99.0 99.00 
2020 08 06 06 30 199  1.4  2.0 99.00 99.00 99.00 999 1017.5 999.0  22.2 999.0 99.0 99.00 
2020 08 06 06 40 208  1.0  1.4  0.68  8.33  5.23 162 1017.5 999.0  22.2 999.0 99.0 99.00 
2020 08 06 06 50 252  0.9  1.3 99.00 99.00 99.00 999 1017.5 999.0  22.2 999.0 99.0 99.00 
2020 08 06 07 00 276  0.9  1.3 99.00 99.00 99.00 999 1017.5 999.0  22.1 999.0 99.0 99.00 
2020 08 06 07 10 255  0.7  1.1 99.00 99.00 99.00 999 1017.6 999.0  22.0 999.0 99.0 99.00 
2020 08 06 07 20 230  0.7  1.0 99.00 99.00 99.00 999 1017.6 999.0  22.0 999.0 99.0 99.00 
2020 08 06 07 30 181  0.0  0.5 99.00 99.00 99.00 999 1017.6 999.0  22.0 999.0 99.0 99.00 
2020 08 06 07 40 156  0.5  1.2  0.73  7.14  5.43 147 1017.6 999.0  22.0 999.0 99.0 99.00 
2020 08 06 07 50 169  1.5  1.9 99.00 99.00 99.00 999 1017.7 999.0  22.0 999.0 99.0 99.00 
2020 08 06 08 00 122  0.3  1.4 99.00 99.00 99.00 999 1017.6 999.0  21.9 999.0 99.0 99.00 
2020 08 06 08 10 177  0.0  0.2 99.00 99.00 99.00 999 1017.6 999.0  21.9 999.0 99.0 99.00 
2020 08 06 08 20 163  0.1  0.4 99.00 99.00 99.00 999 1017.5 999.0  21.9 999.0 99.0 99.00 
2020 08 06 08 30 170  1.2  2.6 99.00 99.00 99.00 999 1017.7 999.0  21.9 999.0 99.0 99.00 
2020 08 06 08 40 203  1.1  2.2  0.68  7.14  5.31 156 1017.7 999.0  21.9 999.0 99.0 99.00 
2020 08 06 08 50 192  1.5  2.1 99.00 99.00 99.00 999 1017.8 999.0  21.8 999.0 99.0 99.00 
2020 08 06 09 00 196  1.3  2.4 99.00 99.00 99.00 999 1017.9 999.0  21.8 999.0 99.0 99.00 
2020 08 06 09 10 197  1.9  2.2 99.00 99.00 99.00 999 1017.8 999.0  21.8 999.0 99.0 99.00 
2020 08 06 09 20 171  0.9  1.5 99.00 99.00 99.00 999 1017.7 999.0  21.8 999.0 99.0 99.00 
2020 08 06 09 30 171  1.4  1.9 99.00 99.00 99.00 999 1017.8 999.0  21.7 999.0 99.0 99.00 
2020 08 06 09 40 190  0.6  1.6  0.73  7.14  5.58 165 1017.8 999.0  21.7 999.0 99.0 99.00 
2020 08 06 09 50 208  0.7  1.2 99.00 99.00 99.00 999 1017.9 999.0  21.7 999.0 99.0 99.00 
2020 08 06 10 00 210  0.9  1.3 99.00 99.00 99.00 999 1018.0 999.0  21.6 999.0 99.0 99.00 
2020 08 06 10 10 186  1.4  1.8 99.00 99.00 99.00 999 1018.1 999.0  21.7 999.0 99.0 99.00 
2020 08 06 10 20 182  1.1  1.5 99.00 99.00 99.00 999 1018.1 999.0  21.5 999.0 99.0 99.00 
2020 08 06 10 30 192  0.9  1.2 99.00 99.00 99.00 999 1018.1 999.0  21.6 999.0 99.0 99.00 
2020 08 06 10 40 207  0.9  1.3  0.70  7.14  5.44 165 1018.0 999.0  21.5 999.0 99.0 99.00 
2020 08 06 10 50 216  0.7  0.9 99.00 99.00 99.00 999 1018.1 999.0  21.6 999.0 99.0 99.00 
2020 08 06 11 00 233  0.9  1.2 99.00 99.00 99.00 999 1018.0 999.0  21.5 999.0 99.0 99.00 
2020 08 06 11 10 276  0.6  1.2 99.00 99.00 99.00 999 1018.1 999.0  21.4 999.0 99.0 99.00 
2020 08 06 11 20 312  1.2  1.8 99.00 99.00 99.00 999 1018.1 999.0  21.5 999.0 99.0 99.00 
2020 08 06 11 30 327  1.4  1.8 99.00 99.00 99.00 999 1018.2 999.0  21.3 999.0 99.0 99.00 
2020 08 06 11 40 347  1.5  2.0  0.70  7.14  5.49 170 1018.2 999.0  21.3 999.0 99.0 99.00 
2020 08 06 11 50 354  2.2  3.2 99.00 99.00 99.00 999 1018.2 999.0  21.3 999.0 99.0 99.00 
2020 08 06 12 00   3  3.3  5.1 99.00 99.00 99.00 999 1018.5 999.0  21.4 999.0 99.0 99.00 
2020 08 06 12 10  10  4.0  5.2 99.00 99.00 99.00 999 1018.5 999.0  21.5 999.0 99.0 99.00 
2020 08 06 12 20  13  3.1  4.3 99.00 99.00 99.00 999 1018.5 999.0  21.5 999.0 99.0 99.00 
2020 08 06 12 30  16  3.7  4.4 99.00 99.00 99.00 999 1018.6 999.0  21.6 999.0 99.0 99.00 
2020 08 06 12 40  12  4.0  4.7  0.77  6.67  5.76 167 1018.8 999.0  21.6 999.0 99.0 99.00 
2020 08 06 12 50  12  3.4  4.2 99.00 99.00 99.00 999 1019.1 999.0  21.6 999.0 99.0 99.00 
2020 08 06 13 00  15  2.6  3.7 99.00 99.00 99.00 999 1019.3 999.0  21.6 999.0 99.0 99.00 
2020 08 06 13 10  22  2.5  3.3 99.00 99.00 99.00 999 1019.1 999.0  21.6 999.0 99.0 99.00 
2020 08 06 13 20  41  2.2  3.0 99.00 99.00 99.00 999 1019.1 999.0  21.6 999.0 99.0 99.00 
2020 08 06 13 30  43  2.4  3.0 99.00 99.00 99.00 999 1019.2 999.0  21.6 999.0 99.0 99.00 
2020 08 06 13 40  56  2.1  2.8  0.74  6.25  5.75 166 1019.3 999.0  21.6 999.0 99.0 99.00 
2020 08 06 13 50  76  1.8  2.7 99.00 99.00 99.00 999 1019.4 999.0  21.6 999.0 99.0 99.00 
2020 08 06 14 00  73  1.7  2.8 99.00 99.00 99.00 999 1019.6 999.0  21.6 999.0 99.0 99.00 
2020 08 06 14 10 124  1.1  3.3 99.00 99.00 99.00 999 1020.0 999.0  21.6 999.0 99.0 99.00 
2020 08 06 14 20 163  1.4  2.2 99.00 99.00 99.00 999 1020.2 999.0  21.5 999.0 99.0 99.00 
2020 08 06 14 30 135  1.6  2.4 99.00 99.00 99.00 999 1020.0 999.0  21.5 999.0 99.0 99.00 
2020 08 06 14 40  74  0.9  2.2  0.77  6.67  5.75 158 1020.0 999.0  21.5 999.0 99.0 99.00 
2020 08 06 14 50  63  1.4  1.8 99.00 99.00 99.00 999 1020.0 999.0  21.5 999.0 99.0 99.00 
2020 08 06 15 00  85  1.9  2.5 99.00 99.00 99.00 999 1020.1 999.0  21.5 999.0 99.0 99.00 
2020 08 06 15 10 106  2.6  3.2 99.00 99.00 99.00 999 1019.9 999.0  21.5 999.0 99.0 99.00 
2020 08 06 15 20 113  3.7  4.8 99.00 99.00 99.00 999 1019.5 999.0  21.5 999.0 99.0 99.00 
2020 08 06 15 30 127  4.0  4.9 99.00 99.00 99.00 999 1019.4 999.0  21.5 999.0 99.0 99.00 
2020 08 06 15 40 130  3.8  4.8  0.79  6.25  5.66 163 1019.5 999.0  21.5 999.0 99.0 99.00 
2020 08 06 15 50 140  2.8  4.0 99.00 99.00 99.00 999 1019.9 999.0  21.4 999.0 99.0 99.00 
2020 08 06 16 00 201  1.4  2.3 99.00 99.00 99.00 999 1020.1 999.0  21.5 999.0 99.0 99.00 
2020 08 06 16 10 290  1.4  2.3 99.00 99.00 99.00 999 1019.9 999.0  21.5 999.0 99.0 99.00 
2020 08 06 16 20 265  0.4  1.2 99.00 99.00 99.00 999 1019.8 999.0  21.4 999.0 99.0 99.00 
2020 08 06 16 30 120  0.4  1.1 99.00 99.00 99.00 999 1019.6 999.0  21.3 999.0 99.0 99.00 
2020 08 06 16 40  85  2.2  3.1  0.75  6.67  5.69 165 1019.3 999.0  21.4 999.0 99.0 99.00 
2020 08 06 16 50 125  1.5  2.7 99.00 99.00 99.00 999 1019.8 999.0  21.3 999.0 99.0 99.00 
2020 08 06 17 00 159  3.4  5.1 99.00 99.00 99.00 999 1019.8 999.0  21.3 999.0 99.0 99.00 
2020 08 06 17 10 165  3.7  4.5 99.00 99.00 99.00 999 1019.8 999.0  21.2 999.0 99.0 99.00 
2020 08 06 17 20 154  4.3  5.6 99.00 99.00 99.00 999 1019.6 999.0  21.3 999.0 99.0 99.00 
2020 08 06 17 30 153  3.8  5.1 99.00 99.00 99.00 999 1019.7 999.0  21.4 999.0 99.0 99.00 
2020 08 06 17 40 147  3.7  4.5  0.71  6.25  5.58 163 1019.7 999.0  20.7 999.0 99.0 99.00 
2020 08 06 17 50 144  3.2  4.1 99.00 99.00 99.00 999 1019.6 999.0  20.8 999.0 99.0 99.00 
2020 08 06 18 00 138  2.8  3.5 99.00 99.00 99.00 999 1019.5 999.0  20.7 999.0 99.0 99.00 
2020 08 06 18 10 130  2.5  3.3 99.00 99.00 99.00 999 1019.6 999.0  20.3 999.0 99.0 99.00 
2020 08 06 18 20 133  2.9  3.7 99.00 99.00 99.00 999 1019.5 999.0  20.6 999.0 99.0 99.00 
2020 08 06 18 30 138  2.5  3.4 99.00 99.00 99.00 999 1019.6 999.0  20.2 999.0 99.0 99.00 
2020 08 06 18 40 162  1.5  2.3  0.65  5.88  5.50 160 1019.7 999.0  21.0 999.0 99.0 99.00 
2020 08 06 18 50 153  0.8  1.3 99.00 99.00 99.00 999 1019.6 999.0  20.7 999.0 99.0 99.00 
2020 08 06 19 00 131  0.9  1.5 99.00 99.00 99.00 999 1019.4 999.0  21.1 999.0 99.0 99.00 
2020 08 06 19 10 157  0.5  1.2 99.00 99.00 99.00 999 1019.5 999.0  21.3 999.0 99.0 99.00 
2020 08 06 19 20 174  1.0  1.5 99.00 99.00 99.00 999 1019.4 999.0  21.4 999.0 99.0 99.00 
2020 08 06 19 30 165  1.2  2.0 99.00 99.00 99.00 999 1019.2 999.0  21.5 999.0 99.0 99.00 
2020 08 06 19 40 163  1.3  2.0  0.63  9.09  5.19 159 1019.0 999.0  21.6 999.0 99.0 99.00 
2020 08 06 19 50 152  1.1  1.8 99.00 99.00 99.00 999 1019.0 999.0  21.7 999.0 99.0 99.00 
2020 08 06 20 00 159  1.3  2.4 99.00 99.00 99.00 999 1019.0 999.0  21.7 999.0 99.0 99.00 
2020 08 06 20 10 146  2.3  3.0 99.00 99.00 99.00 999 1018.9 999.0  21.8 999.0 99.0 99.00 
2020 08 06 20 20 147  2.3  3.2 99.00 99.00 99.00 999 1019.0 999.0  22.4 999.0 99.0 99.00 
2020 08 06 20 30 138  2.2  3.0 99.00 99.00 99.00 999 1018.9 999.0  21.9 999.0 99.0 99.00 
2020 08 06 20 40 129  2.2  3.0  0.64  5.56  4.58 149 1018.9 999.0  21.8 999.0 99.0 99.00 
2020 08 06 20 50 132  1.7  2.9 99.00 99.00 99.00 999 1019.0 999.0  21.9 999.0 99.0 99.00 
2020 08 06 21 00 151  0.9  1.6 99.00 99.00 99.00 999 1019.0 999.0  22.1 999.0 99.0 99.00 
2020 08 06 21 10 113  0.4  1.1 99.00 99.00 99.00 999 1019.0 999.0  22.1 999.0 99.0 99.00 
2020 08 06 21 20  71  0.1  0.5 99.00 99.00 99.00 999 1018.9 999.0  22.2 999.0 99.0 99.00 
2020 08 06 21 30  12  0.1  0.6 99.00 99.00 99.00 999 1018.8 999.0  21.8 999.0 99.0 99.00 
2020 08 06 21 40  24  0.2  0.7  0.66  9.09  4.40 152 1018.8 999.0  22.1 999.0 99.0 99.00 
2020 08 06 21 50 111  0.1  0.5 99.00 99.00 99.00 999 1018.8 999.0  22.0 999.0 99.0 99.00 
2020 08 06 22 00 332  0.0  0.2 99.00 99.00 99.00 999 1018.8 999.0  22.0 999.0 99.0 99.00 
2020 08 06 22 10 265  0.0  0.2 99.00 99.00 99.00 999 1018.7 999.0  21.8 999.0 99.0 99.00 
2020 08 06 22 20 241  0.0  0.2 99.00 99.00 99.00 999 1018.8 999.0  22.1 999.0 99.0 99.00 
2020 08 06 22 30 223  0.6  1.2 99.00 99.00 99.00 999 1018.9 999.0  22.1 999.0 99.0 99.00 
2020 08 06 22 40 238  0.9  1.3  0.67 10.81  4.51 132 1018.8 999.0  21.9 999.0 99.0 99.00 
2020 08 06 22 50 259  0.4  1.0 99.00 99.00 99.00 999 1018.7 999.0  21.5 999.0 99.0 99.00 
2020 08 06 23 00 281  1.0  1.6 99.00 99.00 99.00 999 1018.9 999.0  22.1 999.0 99.0 99.00 
2020 08 06 23 10 267  1.2  1.6 99.00 99.00 99.00 999 1019.0 999.0  22.3 999.0 99.0 99.00 
2020 08 06 23 20 261  1.0  1.6 99.00 99.00 99.00 999 1018.8 999.0  22.0 999.0 99.0 99.00 
2020 08 06 23 30 257  1.5  2.0 99.00 99.00 99.00 999 1018.9 999.0  22.1 999.0 99.0 99.00 
2020 08 06 23 40 259  1.1  1.7  0.61  8.33  4.47 154 1018.7 999.0  21.8 999.0 99.0 99.00 
2020 08 06 23 50 255  0.5  0.9 99.00 99.00 99.00 999 1018.8 999.0  21.4 999.0 99.0 99.00 
2020 08 07 00 00 206  0.2  0.7 99.00 99.00 99.00 999 1018.7 999.0  21.9 999.0 99.0 99.00 
2020 08 07 00 10 190  0.2  0.6 99.00 99.00 99.00 999 1018.8 999.0  21.9 999.0 99.0 99.00 
2020 08 07 00 20 154  0.7  1.0 99.00 99.00 99.00 999 1018.5 999.0  22.0 999.0 99.0 99.00 
2020 08 07 00 30 132  0.2  0.8 99.00 99.00 99.00 999 1018.7 999.0  22.1 999.0 99.0 99.00 
2020 08 07 00 40 116  0.0  0.1  0.66  7.69  4.75 149 1019.0 999.0  21.8 999.0 99.0 99.00 
2020 08 07 00 50 184  0.0  0.2 99.00 99.00 99.00 999 1019.1 999.0  22.1 999.0 99.0 99.00 
2020 08 07 01 00  85  0.0  0.1 99.00 99.00 99.00 999 1019.3 999.0  22.1 999.0 99.0 99.00 
2020 08 07 01 10  46  0.0  0.1 99.00 99.00 99.00 999 1019.4 999.0  21.9 999.0 99.0 99.00 
2020 08 07 01 20  49  0.0  0.1 99.00 99.00 99.00 999 1019.4 999.0  21.9 999.0 99.0 99.00 
2020 08 07 01 30 360  0.0  0.3 99.00 99.00 99.00 999 1019.6 999.0  21.8 999.0 99.0 99.00 
2020 08 07 01 40 324  0.0  0.1  0.64  7.69  5.06 161 1019.4 999.0  21.8 999.0 99.0 99.00 
2020 08 07 01 50  46  0.4  0.8 99.00 99.00 99.00 999 1019.3 999.0  21.9 999.0 99.0 99.00 
2020 08 07 02 00  80  0.7  1.2 99.00 99.00 99.00 999 1019.3 999.0  22.1 999.0 99.0 99.00 
2020 08 07 02 10  60  0.9  1.2 99.00 99.00 99.00 999 1019.2 999.0  21.9 999.0 99.0 99.00 
2020 08 07 02 20  66  0.5  0.8 99.00 99.00 99.00 999 1019.0 999.0  22.1 999.0 99.0 99.00 
2020 08 07 02 30  91  0.4  0.7 99.00 99.00 99.00 999 1018.9 999.0  22.0 999.0 99.0 99.00 
2020 08 07 02 40 118  0.6  0.9  0.63  7.69  5.24 165 1019.0 999.0  21.6 999.0 99.0 99.00 
2020 08 07 02 50 138  0.6  0.9 99.00 99.00 99.00 999 1019.0 999.0  22.0 999.0 99.0 99.00 
2020 08 07 03 00 122  0.4  0.8 99.00 99.00 99.00 999 1019.0 999.0  21.9 999.0 99.0 99.00 
2020 08 07 03 10  96  0.5  1.0 99.00 99.00 99.00 999 1019.0 999.0  21.9 999.0 99.0 99.00 
2020 08 07 03 20  81  0.8  1.1 99.00 99.00 99.00 999 1019.0 999.0  21.9 999.0 99.0 99.00 
2020 08 07 03 30  96  1.0  1.4 99.00 99.00 99.00 999 1019.0 999.0  21.9 999.0 99.0 99.00 
2020 08 07 03 40 103  1.2  1.4  0.65  7.14  5.41 156 1019.1 999.0  21.9 999.0 99.0 99.00 
2020 08 07 03 50 103  1.4  1.9 99.00 99.00 99.00 999 1019.2 999.0  21.8 999.0 99.0 99.00 
2020 08 07 04 00 102  1.6  2.2 99.00 99.00 99.00 999 1019.2 999.0  21.6 999.0 99.0 99.00 
2020 08 07 04 10 100  2.2  2.8 99.00 99.00 99.00 999 1019.1 999.0  21.5 999.0 99.0 99.00 
2020 08 07 04 20  92  2.4  2.9 99.00 99.00 99.00 999 1019.0 999.0  21.5 999.0 99.0 99.00 
2020 08 07 04 30  89  3.0  3.5 99.00 99.00 99.00 999 1019.0 999.0  21.7 999.0 99.0 99.00 
2020 08 07 04 40 110  3.0  3.5  0.55  7.69  5.19 152 1019.1 999.0  21.4 999.0 99.0 99.00 
2020 08 07 04 50 118  3.2  3.9 99.00 99.00 99.00 999 1019.2 999.0  21.5 999.0 99.0 99.00 
2020 08 07 05 00 113  2.8  3.5 99.00 99.00 99.00 999 1019.1 999.0  21.3 999.0 99.0 99.00 
2020 08 07 05 10 105  2.7  3.3 99.00 99.00 99.00 999 1019.0 999.0  21.3 999.0 99.0 99.00 
2020 08 07 05 20 106  3.0  3.5 99.00 99.00 99.00 999 1019.0 999.0  21.2 999.0 99.0 99.00 
2020 08 07 05 30 112  3.1  3.7 99.00 99.00 99.00 999 1018.9 999.0  21.1 999.0 99.0 99.00 
2020 08 07 05 40 114  2.9  3.4  0.60  6.67  5.27 153 1018.8 999.0  21.1 999.0 99.0 99.00 
2020 08 07 05 50 108  2.9  3.5 99.00 99.00 99.00 999 1018.6 999.0  20.7 999.0 99.0 99.00 
2020 08 07 06 00 104  3.0  3.8 99.00 99.00 99.00 999 1018.4 999.0  20.8 999.0 99.0 99.00 
2020 08 07 06 10  99  3.6  4.0 99.00 99.00 99.00 999 1018.3 999.0  20.6 999.0 99.0 99.00 
2020 08 07 06 20 103  3.5  4.2 99.00 99.00 99.00 999 1018.4 999.0  20.7 999.0 99.0 99.00 
2020 08 07 06 30 109  3.5  4.2 99.00 99.00 99.00 999 1018.4 999.0  20.4 999.0 99.0 99.00 
2020 08 07 06 40 104  3.2  3.9  0.67  6.67  5.69 150 1018.2 999.0  20.9 999.0 99.0 99.00 
2020 08 07 06 50  93  2.9  3.6 99.00 99.00 99.00 999 1018.2 999.0  20.9 999.0 99.0 99.00 
2020 08 07 07 00  97  2.7  3.2 99.00 99.00 99.00 999 1018.3 999.0  20.9 999.0 99.0 99.00 
2020 08 07 07 10 101  2.3  2.8 99.00 99.00 99.00 999 1018.4 999.0  20.9 999.0 99.0 99.00 
2020 08 07 07 20 107  2.3  2.9 99.00 99.00 99.00 999 1018.4 999.0  21.0 999.0 99.0 99.00 
2020 08 07 07 30 106  2.7  3.3 99.00 99.00 99.00 999 1018.4 999.0  20.9 999.0 99.0 99.00 
2020 08 07 07 40 120  2.4  2.9  0.62  6.67  5.34 157 1018.5 999.0  20.9 999.0 99.0 99.00 
2020 08 07 07 50 129  2.6  3.0 99.00 99.00 99.00 999 1018.4 999.0  20.8 999.0 99.0 99.00 
2020 08 07 08 00 117  3.1  3.7 99.00 99.00 99.00 999 1018.2 999.0  20.9 999.0 99.0 99.00 
2020 08 07 08 10 120  3.0  3.7 99.00 99.00 99.00 999 1018.3 999.0  20.4 999.0 99.0 99.00 
2020 08 07 08 20 110  3.2  4.1 99.00 99.00 99.00 999 1018.2 999.0  21.0 999.0 99.0 99.00 
2020 08 07 08 30 104  3.4  4.1 99.00 99.00 99.00 999 1018.2 999.0  20.7 999.0 99.0 99.00 
2020 08 07 08 40 107  3.4  4.4  0.63  6.67  5.43 154 1018.3 999.0  20.5 999.0 99.0 99.00 
2020 08 07 08 50 105  3.5  4.3 99.00 99.00 99.00 999 1018.3 999.0  20.5 999.0 99.0 99.00 
2020 08 07 09 00 107  3.4  4.2 99.00 99.00 99.00 999 1018.4 999.0  20.8 999.0 99.0 99.00 
2020 08 07 09 10 104  3.0  4.0 99.00 99.00 99.00 999 1018.5 999.0  20.9 999.0 99.0 99.00 
2020 08 07 09 20  97  2.8  3.5 99.00 99.00 99.00 999 1018.5 999.0  20.8 999.0 99.0 99.00 
2020 08 07 09 30 102  2.8  3.4 99.00 99.00 99.00 999 1018.7 999.0  20.9 999.0 99.0 99.00 
2020 08 07 09 40 108  2.3  3.6  0.61  5.56  5.32 153 1018.8 999.0  20.9 999.0 99.0 99.00 
2020 08 07 09 50  24  0.6  1.7 99.00 99.00 99.00 999 1019.2 999.0  21.0 999.0 99.0 99.00 
2020 08 07 10 00 312  2.3  3.8 99.00 99.00 99.00 999 1019.3 999.0  21.0 999.0 99.0 99.00 
2020 08 07 10 10 333  3.3  3.9 99.00 99.00 99.00 999 1019.3 999.0  21.1 999.0 99.0 99.00 
2020 08 07 10 20   1  3.7  4.9 99.00 99.00 99.00 999 1019.3 999.0  21.2 999.0 99.0 99.00 
2020 08 07 10 30  12  3.4  4.7 99.00 99.00 99.00 999 1019.4 999.0  21.2 999.0 99.0 99.00 
2020 08 07 10 40  28  2.8  3.5  0.58 10.81  5.30 118 1019.3 999.0  21.2 999.0 99.0 99.00 
2020 08 07 10 50  38  3.5  4.3 99.00 99.00 99.00 999 1019.3 999.0  21.4 999.0 99.0 99.00 
2020 08 07 11 00  30  3.3  4.0 99.00 99.00 99.00 999 1019.4 999.0  21.4 999.0 99.0 99.00 
2020 08 07 11 10  26  3.0  3.7 99.00 99.00 99.00 999 1019.6 999.0  21.5 999.0 99.0 99.00 
2020 08 07 11 20  39  3.4  4.0 99.00 99.00 99.00 999 1019.6 999.0  21.5 999.0 99.0 99.00 
2020 08 07 11 30  48  3.2  3.9 99.00 99.00 99.00 999 1019.7 999.0  21.5 999.0 99.0 99.00 
2020 08 07 11 40  49  3.3  4.0  0.58 11.43  5.23 110 1019.7 999.0  21.5 999.0 99.0 99.00 
2020 08 07 11 50  45  3.6  4.3 99.00 99.00 99.00 999 1019.7 999.0  21.5 999.0 99.0 99.00 
2020 08 07 12 00  27  4.3  5.3 99.00 99.00 99.00 999 1019.8 999.0  21.5 999.0 99.0 99.00 
2020 08 07 12 10  23  4.7  5.8 99.00 99.00 99.00 999 1019.8 999.0  21.5 999.0 99.0 99.00 
2020 08 07 12 20  20  5.0  6.1 99.00 99.00 99.00 999 1019.9 999.0  21.5 999.0 99.0 99.00 
2020 08 07 12 30  22  5.2  6.1 99.00 99.00 99.00 999 1019.9 999.0  21.5 999.0 99.0 99.00 
2020 08 07 12 40  24  5.2  6.5  0.59  5.56  5.12 155 1020.1 999.0  21.5 999.0 99.0 99.00 
2020 08 07 12 50  24  5.3  6.4 99.00 99.00 99.00 999 1020.1 999.0  21.5 999.0 99.0 99.00 
2020 08 07 13 00  25  5.4  6.5 99.00 99.00 99.00 999 1020.2 999.0  21.5 999.0 99.0 99.00 
2020 08 07 13 10  22  5.5  6.8 99.00 99.00 99.00 999 1020.2 999.0  21.5 999.0 99.0 99.00 
2020 08 07 13 20  14  5.4  6.8 99.00 99.00 99.00 999 1020.2 999.0  21.5 999.0 99.0 99.00 
2020 08 07 13 30  14  5.9  7.0 99.00 99.00 99.00 999 1020.1 999.0  21.5 999.0 99.0 99.00 
2020 08 07 13 40  24  6.2  7.5  0.64  5.26  4.12 154 1020.0 999.0  21.6 999.0 99.0 99.00 
2020 08 07 13 50  24  6.2  7.5 99.00 99.00 99.00 999 1019.8 999.0  21.6 999.0 99.0 99.00 
2020 08 07 14 00  34  6.4  8.0 99.00 99.00 99.00 999 1019.7 999.0  21.6 999.0 99.0 99.00 
2020 08 07 14 10  42  6.6  7.8 99.00 99.00 99.00 999 1019.6 999.0  21.6 999.0 99.0 99.00 
2020 08 07 14 20  47  5.9  7.6 99.00 99.00 99.00 999 1019.8 999.0  21.6 999.0 99.0 99.00 
2020 08 07 14 30  46  5.6  7.2 99.00 99.00 99.00 999 1019.6 999.0  21.6 999.0 99.0 99.00 
2020 08 07 14 40  54  6.1  7.5  0.65 10.00  4.02 135 1019.7 999.0  21.7 999.0 99.0 99.00 
2020 08 07 14 50  44  5.8  6.8 99.00 99.00 99.00 999 1019.9 999.0  21.7 999.0 99.0 99.00 
2020 08 07 15 00  43  5.7  7.0 99.00 99.00 99.00 999 1019.8 999.0  21.8 999.0 99.0 99.00 
2020 08 07 15 10  36  6.2  7.2 99.00 99.00 99.00 999 1019.8 999.0  22.0 999.0 99.0 99.00 
2020 08 07 15 20  29  6.0  7.2 99.00 99.00 99.00 999 1019.8 999.0  22.0 999.0 99.0 99.00 
2020 08 07 15 30  32  6.1  7.3 99.00 99.00 99.00 999 1019.8 999.0  22.2 999.0 99.0 99.00 
2020 08 07 15 40  38  6.4  7.3  0.61 10.81  3.92 132 1019.7 999.0  22.2 999.0 99.0 99.00 
2020 08 07 15 50  33  6.1  7.2 99.00 99.00 99.00 999 1019.7 999.0  22.2 999.0 99.0 99.00 
2020 08 07 16 00  32  5.8  7.1 99.00 99.00 99.00 999 1019.7 999.0  22.3 999.0 99.0 99.00 
2020 08 07 16 10  28  5.6  6.6 99.00 99.00 99.00 999 1019.6 999.0  22.3 999.0 99.0 99.00 
2020 08 07 16 20  34  5.6  6.9 99.00 99.00 99.00 999 1019.7 999.0  22.3 999.0 99.0 99.00 
2020 08 07 16 30  40  5.9  7.0 99.00 99.00 99.00 999 1019.5 999.0  22.3 999.0 99.0 99.00 
2020 08 07 16 40  50  6.4  7.9  0.59 10.81  3.94 125 1019.4 999.0  22.4 999.0 99.0 99.00 
2020 08 07 16 50  57  6.8  8.2 99.00 99.00 99.00 999 1019.4 999.0  22.4 999.0 99.0 99.00 
2020 08 07 17 00  59  7.1  8.3 99.00 99.00 99.00 999 1019.5 999.0  22.4 999.0 99.0 99.00 
2020 08 07 17 10  62  6.9  8.1 99.00 99.00 99.00 999 1019.3 999.0  22.4 999.0 99.0 99.00 
2020 08 07 17 20  63  6.4  8.0 99.00 99.00 99.00 999 1019.4 999.0  22.3 999.0 99.0 99.00 
