#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2020 07 13 20 50 999 99.0 99.0  1.27  7.69  5.99 142 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 13 21 50 999 99.0 99.0  1.21  8.33  5.98 143 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 13 22 50 999 99.0 99.0  1.12  7.69  5.98 137 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 13 23 50 999 99.0 99.0  1.02  9.09  5.78 139 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 14 00 50 999 99.0 99.0  0.97  9.09  5.57 134 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 14 01 50 999 99.0 99.0  0.98  8.33  5.56 155 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 14 02 50 999 99.0 99.0  0.94  8.33  5.68 172 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 14 03 50 999 99.0 99.0  1.00  8.33  5.80 144 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 14 04 50 999 99.0 99.0  0.97  8.33  5.85 166 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 14 05 50 999 99.0 99.0  0.90  8.33  5.77 145 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 14 06 50 999 99.0 99.0  0.91  7.69  5.84 150 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 14 07 50 999 99.0 99.0  0.86  8.33  5.82 147 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 14 08 50 999 99.0 99.0  0.86  7.69  6.12 157 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 14 09 50 999 99.0 99.0  0.86  7.14  5.97 163 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 14 10 50 999 99.0 99.0  0.95  8.33  6.35 171 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 14 11 50 999 99.0 99.0  0.98  8.33  6.20 164 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 14 12 50 999 99.0 99.0  0.93  8.33  5.10 166 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 14 13 50 999 99.0 99.0  1.01  6.67  5.42 158 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 14 14 50 999 99.0 99.0  0.98  7.69  5.44 169 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 14 15 50 999 99.0 99.0  0.90  6.67  5.50 147 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 14 16 50 999 99.0 99.0  0.93  5.56  5.40 144 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 14 17 50 999 99.0 99.0  0.85  5.88  5.13 150 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 14 18 50 999 99.0 99.0  0.84  7.69  5.15 133 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 14 19 50 999 99.0 99.0  0.79  7.69  5.01 138 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 14 20 50 999 99.0 99.0  0.74  5.26  4.99 132 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 14 21 50 999 99.0 99.0  0.72  8.33  4.97 121 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 14 22 50 999 99.0 99.0  0.73  8.33  5.09 123 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 14 23 50 999 99.0 99.0  0.63  8.33  4.89 142 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 15 00 50 999 99.0 99.0  0.62  7.69  5.18 151 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 15 01 50 999 99.0 99.0  0.67  7.69  5.55 147 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 15 02 50 999 99.0 99.0  0.67  7.69  5.32 145 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 15 03 50 999 99.0 99.0  0.64  7.14  5.47 139 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 15 04 50 999 99.0 99.0  0.72  7.14  6.06 153 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 15 05 50 999 99.0 99.0  0.63  7.69  5.77 161 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 15 06 50 999 99.0 99.0  0.70  7.14  5.72 155 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 15 07 50 999 99.0 99.0  0.68  6.67  5.79 143 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 15 08 50 999 99.0 99.0  0.71  6.67  5.78 162 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 15 09 50 999 99.0 99.0  0.70  6.67  5.74 158 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 15 10 50 999 99.0 99.0  0.67  6.67  5.56 161 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 15 11 50 999 99.0 99.0  0.63  7.14  5.62 150 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 15 12 50 999 99.0 99.0  0.64  6.67  5.53 150 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 15 13 50 999 99.0 99.0  0.60  7.14  5.46 158 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 15 14 50 999 99.0 99.0  0.63  6.67  5.69 153 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 15 15 50 999 99.0 99.0  0.60  6.67  5.63 165 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 15 16 50 999 99.0 99.0  0.60  7.14  5.79 157 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 15 17 50 999 99.0 99.0  0.65  7.69  4.91 144 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 15 18 50 999 99.0 99.0  0.69  6.67  3.90 143 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 15 19 50 999 99.0 99.0  0.76  7.14  3.71 152 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 15 20 50 999 99.0 99.0  0.85  3.33  3.72  45 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 15 21 50 999 99.0 99.0  0.94  3.70  3.92  27 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 15 22 50 999 99.0 99.0  0.96  4.17  3.88  39 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 15 23 50 999 99.0 99.0  0.96  4.35  3.99  41 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 16 00 50 999 99.0 99.0  1.08  4.55  4.04  47 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 16 01 50 999 99.0 99.0  1.16  4.35  4.20  52 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 16 02 50 999 99.0 99.0  1.11  4.76  4.18  60 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 16 03 50 999 99.0 99.0  1.16  5.26  4.21  51 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 16 04 50 999 99.0 99.0  1.22  5.00  4.25  49 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 16 05 50 999 99.0 99.0  1.13  5.00  4.29  57 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 16 06 50 999 99.0 99.0  1.21  5.00  4.41  57 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 16 07 50 999 99.0 99.0  1.12  5.26  4.43  58 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 16 08 50 999 99.0 99.0  0.96  5.00  4.25  44 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 16 09 50 999 99.0 99.0  0.97  5.00  4.29  64 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 16 10 50 999 99.0 99.0  0.94  4.76  4.16  62 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 16 11 50 999 99.0 99.0  0.97  5.26  4.17  62 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 16 12 50 999 99.0 99.0  1.02  5.00  4.17  63 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 16 13 50 999 99.0 99.0  1.00  5.00  4.22  66 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 16 14 50 999 99.0 99.0  0.96  5.00  4.02  76 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 16 15 50 999 99.0 99.0  1.02  4.76  4.21  63 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 16 16 50 999 99.0 99.0  1.02  5.00  4.14  66 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 16 17 50 999 99.0 99.0  1.01  5.00  4.14  79 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 16 18 50 999 99.0 99.0  1.02  4.76  4.12  66 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 16 19 50 999 99.0 99.0  0.93  4.76  3.92  72 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 16 20 50 999 99.0 99.0  0.91  4.55  4.04  67 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 16 21 50 999 99.0 99.0  0.87  4.76  4.09  55 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 16 22 50 999 99.0 99.0  0.86  4.55  3.89  69 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 16 23 50 999 99.0 99.0  0.85  4.76  4.08  68 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 17 00 50 999 99.0 99.0  0.86  4.76  4.27  59 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 17 01 50 999 99.0 99.0  0.81  7.14  4.18 117 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 17 02 50 999 99.0 99.0  0.86  4.55  4.06  69 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 17 03 50 999 99.0 99.0  0.86  4.00  3.99  84 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 17 04 50 999 99.0 99.0  0.91  4.17  4.08  85 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 17 05 50 999 99.0 99.0  0.91  4.35  3.97  94 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 17 06 50 999 99.0 99.0  0.98  4.35  4.05  98 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 17 07 50 999 99.0 99.0  0.93  4.00  3.98 110 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 17 08 50 999 99.0 99.0  0.87  3.85  3.92 115 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 17 09 50 999 99.0 99.0  0.89  3.57  3.99 126 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 17 10 50 999 99.0 99.0  0.87  4.76  3.90  77 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 17 11 50 999 99.0 99.0  0.80  4.76  3.94  76 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 17 12 50 999 99.0 99.0  0.80  4.76  3.91  84 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 17 14 50 999 99.0 99.0  0.79  4.35  3.89 121 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 17 15 50 999 99.0 99.0  0.76  4.00  3.87 167 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 17 16 50 999 99.0 99.0  0.78  3.85  3.76 171 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 17 17 50 999 99.0 99.0  0.82  4.00  3.78 172 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 17 18 50 999 99.0 99.0  0.82  3.85  3.86 187 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 17 19 50 999 99.0 99.0  0.80  4.00  3.75 169 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 17 20 50 999 99.0 99.0  0.88  3.85  3.88 181 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 17 21 50 999 99.0 99.0  0.80  3.85  3.91 187 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 17 22 50 999 99.0 99.0  0.82  4.17  3.92 191 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 17 23 50 999 99.0 99.0  0.84  4.35  3.89 186 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 18 00 50 999 99.0 99.0  0.84  4.17  4.04 199 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 18 01 50 999 99.0 99.0  0.87  4.35  4.23 199 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 18 02 50 999 99.0 99.0  0.79  4.00  4.35 200 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 18 03 50 999 99.0 99.0  0.81  4.35  4.38 204 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 18 04 50 999 99.0 99.0  0.80  9.09  4.40  82 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 18 05 50 999 99.0 99.0  0.85  7.69  4.57 103 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 18 06 50 999 99.0 99.0  0.81  7.14  4.64 122 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 18 07 50 999 99.0 99.0  0.79  4.35  4.45 195 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 18 08 50 999 99.0 99.0  0.78  4.35  4.41 204 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 18 09 50 999 99.0 99.0  0.84  4.35  4.53 184 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 18 10 50 999 99.0 99.0  0.77  9.09  4.57  37 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 18 11 50 999 99.0 99.0  0.72  4.76  4.56 204 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 18 12 50 999 99.0 99.0  0.80  9.09  4.76  91 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 18 13 50 999 99.0 99.0  0.78  9.09  5.07  74 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 18 14 50 999 99.0 99.0  0.73  9.09  5.06  98 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 18 15 50 999 99.0 99.0  0.78  9.09  5.20 108 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 18 16 50 999 99.0 99.0  0.72  8.33  5.32 107 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 18 17 50 999 99.0 99.0  0.68  5.00  4.86 172 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 18 18 50 999 99.0 99.0  0.75  8.33  5.29  83 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 18 19 50 999 99.0 99.0  0.69  8.33  5.20  89 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 18 20 50 999 99.0 99.0  0.66  8.33  5.15  78 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 18 21 50 999 99.0 99.0  0.76  8.33  5.00  65 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 18 22 50 999 99.0 99.0  0.70  8.33  5.21  70 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 18 23 50 999 99.0 99.0  0.66  7.14  5.04  82 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 19 00 50 999 99.0 99.0  0.67  8.33  5.11  81 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 19 01 50 999 99.0 99.0  0.67  9.09  5.13  74 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 19 02 50 999 99.0 99.0  0.58  8.33  5.13 126 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 19 03 50 999 99.0 99.0  0.56 10.00  5.30  76 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 19 04 50 999 99.0 99.0  0.57  9.09  5.51 101 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 19 05 50 999 99.0 99.0  0.61  9.09  5.54 114 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 19 06 50 999 99.0 99.0  0.59  9.09  5.50 120 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 19 07 50 999 99.0 99.0  0.63  9.09  5.85  64 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 19 08 50 999 99.0 99.0  0.58 10.00  5.53  56 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 19 09 50 999 99.0 99.0  0.57  8.33  5.14  87 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 19 10 50 999 99.0 99.0  0.58  9.09  5.45  43 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 19 11 50 999 99.0 99.0  0.60  9.09  5.48  57 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 19 12 50 999 99.0 99.0  0.59 10.00  4.93  66 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 19 13 50 999 99.0 99.0  0.58  9.09  5.37  99 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 19 14 50 999 99.0 99.0  0.54  9.09  5.44 102 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 19 15 50 999 99.0 99.0  0.55  9.09  5.61 103 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 19 16 50 999 99.0 99.0  0.47  9.09  5.17  99 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 19 17 50 999 99.0 99.0  0.51  8.33  5.39  88 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 19 18 50 999 99.0 99.0  0.57  9.09  5.42  52 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 19 19 50 999 99.0 99.0  0.58  9.09  4.72  67 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 19 20 50 999 99.0 99.0  0.53  8.33  4.21  77 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 19 21 50 999 99.0 99.0  0.57 10.00  4.38  57 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 19 22 50 999 99.0 99.0  0.56  9.09  4.22  77 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 19 23 50 999 99.0 99.0  0.57  9.09  3.92  70 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 20 00 50 999 99.0 99.0  0.60  9.09  3.90  47 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 20 01 50 999 99.0 99.0  0.57  9.09  4.08  72 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 20 02 50 999 99.0 99.0  0.61  8.33  4.07  63 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 20 03 50 999 99.0 99.0  0.57  9.09  4.31 111 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 20 04 50 999 99.0 99.0  0.63  8.33  4.52  93 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 20 05 50 999 99.0 99.0  0.61  9.09  4.29  98 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 20 06 50 999 99.0 99.0  0.67  8.33  4.30 119 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 20 07 50 999 99.0 99.0  0.71  9.09  4.21  88 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 20 08 50 999 99.0 99.0  0.71  4.35  4.12 192 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 20 09 50 999 99.0 99.0  0.71  4.76  4.02 185 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 20 10 50 999 99.0 99.0  0.70  4.55  4.11 193 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 20 11 50 999 99.0 99.0  0.69  4.55  4.16 194 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 20 12 50 999 99.0 99.0  0.70  4.76  4.32 200 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 20 13 50 999 99.0 99.0  0.78  4.76  4.45 203 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 20 14 50 999 99.0 99.0  0.71  4.76  4.57 196 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 20 15 50 999 99.0 99.0  0.68  5.00  4.64 204 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 20 16 50 999 99.0 99.0  0.79  5.56  4.95 184 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 20 17 50 999 99.0 99.0  0.84  5.56  4.96 194 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 20 18 50 999 99.0 99.0  0.83  5.88  5.02 174 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 20 19 50 999 99.0 99.0  0.83  6.25  4.82 180 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 20 20 50 999 99.0 99.0  0.84  6.25  4.60 159 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 20 21 50 999 99.0 99.0  0.84  5.88  4.46 181 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 20 22 50 999 99.0 99.0  0.91  5.88  4.50 180 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 20 23 50 999 99.0 99.0  0.95  5.88  4.39 183 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 21 00 50 999 99.0 99.0  0.89  6.25  4.42 182 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 21 01 50 999 99.0 99.0  0.89  6.25  4.35 187 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 21 02 50 999 99.0 99.0  0.85  5.88  4.47 181 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 21 03 50 999 99.0 99.0  0.81  5.88  4.62 176 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 21 04 50 999 99.0 99.0  0.80  5.88  4.80 166 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 21 05 50 999 99.0 99.0  0.68  5.88  4.60 155 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 21 06 50 999 99.0 99.0  0.67  5.88  4.84 155 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 21 07 50 999 99.0 99.0  0.69  5.56  4.89 169 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 21 08 50 999 99.0 99.0  0.65  5.26  4.86 163 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 21 09 50 999 99.0 99.0  0.65  5.56  4.64 192 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 21 10 50 999 99.0 99.0  0.64  5.00  4.46 184 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 21 11 50 999 99.0 99.0  0.65  5.00  4.52 177 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 21 12 50 999 99.0 99.0  0.69  5.88  4.50 184 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 21 13 50 999 99.0 99.0  0.76  5.56  4.66 180 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 21 14 50 999 99.0 99.0  0.80  6.25  4.74 176 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 21 15 50 999 99.0 99.0  0.75  6.25  4.64 183 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 21 16 50 999 99.0 99.0  0.72  5.56  4.60 177 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 21 17 50 999 99.0 99.0  0.66  5.88  4.62 178 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 21 18 50 999 99.0 99.0  0.66  5.88  4.59 159 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 21 19 50 999 99.0 99.0  0.64  5.88  4.71 165 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 21 20 50 999 99.0 99.0  0.65  5.26  4.63 169 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 21 21 50 999 99.0 99.0  0.70  5.88  4.86 184 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 21 22 50 999 99.0 99.0  0.66  5.56  4.84 167 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 21 23 50 999 99.0 99.0  0.72  5.56  4.91 163 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 22 00 50 999 99.0 99.0  0.66  5.56  4.74 184 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 22 01 50 999 99.0 99.0  0.65  5.56  4.69 165 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 22 02 50 999 99.0 99.0  0.63  5.56  4.71 173 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 22 03 50 999 99.0 99.0  0.63  5.56  4.72 175 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 22 04 50 999 99.0 99.0  0.62  5.26  4.85 183 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 22 05 50 999 99.0 99.0  0.63  5.88  4.69 167 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 22 06 50 999 99.0 99.0  0.63  5.26  4.16 172 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 22 07 50 999 99.0 99.0  0.62  5.88  4.15 164 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 22 08 50 999 99.0 99.0  0.60  5.26  4.55 175 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 22 09 50 999 99.0 99.0  0.59  5.26  4.25 181 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 22 10 50 999 99.0 99.0  0.58  5.26  4.40 191 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 22 11 50 999 99.0 99.0  0.57  5.26  4.38 191 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 22 12 50 999 99.0 99.0  0.55  5.56  4.26 185 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 22 13 50 999 99.0 99.0  0.54  5.88  4.53 196 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 22 14 50 999 99.0 99.0  0.60  5.00  4.74 197 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 22 15 50 999 99.0 99.0  0.59  5.56  4.46 187 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 22 16 50 999 99.0 99.0  0.57  4.76  4.06 205 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 22 17 50 999 99.0 99.0  0.58  5.56  3.93 180 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 22 18 50 999 99.0 99.0  0.60  5.56  4.01 156 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 22 19 50 999 99.0 99.0  0.67  5.56  3.87 158 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 22 20 50 999 99.0 99.0  0.67  5.26  3.81 163 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 22 21 50 999 99.0 99.0  0.67  5.56  3.94 162 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 22 22 50 999 99.0 99.0  0.72  5.56  4.00 172 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 22 23 50 999 99.0 99.0  0.70  5.26  4.03 160 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 23 00 50 999 99.0 99.0  0.79  5.56  3.66 167 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 23 01 50 999 99.0 99.0  0.78  3.70  3.77 228 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 23 02 50 999 99.0 99.0  0.67  5.26  4.09 159 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 23 03 50 999 99.0 99.0  0.60  4.55  4.06 164 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 23 04 50 999 99.0 99.0  0.57  5.00  4.53 165 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 23 05 50 999 99.0 99.0  0.51  5.26  4.75 177 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 23 06 50 999 99.0 99.0  0.59  5.56  4.81 183 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 23 07 50 999 99.0 99.0  0.61  5.26  4.73 192 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 23 08 50 999 99.0 99.0  0.65  5.26  4.67 194 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 23 09 50 999 99.0 99.0  0.61  5.26  4.71 194 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 23 10 50 999 99.0 99.0  0.61  4.76  4.73 196 9999.0 999.0 999.0 999.0 99.0 99.00
2020 07 23 11 50 999 99.0 99.0  0.64  5.00  4.88 199 9999.0 999.0 999.0 999.0 99.0 99.00
